Param1	Param2	Boards Accepted	Boards Scored	Board	Score	Time
220.0	40	679	1312	erhsstadiliemons	1379	5.818
220.0	60	741	1399	taphlerssietatna	1724	6.389
220.0	80	686	1623	gnassinstelerads	1491	8.477
220.0	100	641	1402	splfeaisrntssret	2111	7.568
220.0	120	634	1232	tsreeiatrlnsseta	1883	5.927
220.0	140	876	2201	sttleaiedmrnpest	1983	12.593
220.0	160	717	2048	snthiaesltrndesu	2119	12.886
220.0	180	852	2743	sedetnrsoaitdmer	2061	17.792
220.0	200	813	2516	gdiseregesanhtil	2090	15.858
220.0	220	776	2730	lgnreaiesrtsepou	2455	18.306
220.0	240	768	2042	satrgresenilstap	2796	13.06
220.0	260	820	2517	qumlsaiapntrdseer	2330	15.046
220.0	280	899	3130	dcseherttairsled	1867	19.653
220.0	300	896	2923	lanetirssetadeni	2106	20.877
220.0	320	892	2305	serstiduranelets	2503	14.013
220.0	340	807	2527	vnareistrtlesapd	1908	14.944
220.0	360	743	5208	sgesarntteaidslp	3148	49.054
220.0	380	889	3147	desanirttapesers	2711	24.926
220.0	400	770	3270	seaotrntaiessldr	2518	25.179
220.0	420	864	3324	senotirtnaesrglr	2403	22.317
220.0	440	763	2965	drrseiatstnecors	2433	21.293
220.0	460	808	3652	gretenasstileram	2700	31.002
220.0	480	764	4227	catorensstielard	2352	32.233
220.0	500	798	4058	deettnrssaiecbld	2643	32.858
220.0	520	889	3519	anirsteperasdlet	2480	27.47
220.0	540	836	3540	assrtrepetalsnis	2715	30.048
220.0	560	918	3274	snectiaserptrses	2368	24.137
220.0	580	896	3995	sresamitplansres	2842	28.705
230.0	20	747	1398	tenfsiselardlete	1430	6.173
230.0	40	774	1496	morsbatelnilfser	1527	6.679
230.0	60	764	1793	tsnplitoearestns	1762	9.853
230.0	80	887	1694	saesmrthieatdnss	2064	8.042
230.0	100	775	2051	dnsleeairtrpaese	1723	12.63
230.0	120	864	2096	rpsteaiectnrhesg	2226	11.379
230.0	140	904	1725	hressatrpletedis	1807	7.678
230.0	160	850	1764	sensaooimltresep	1178	8.193
230.0	180	921	2138	tsldeiaerntrsoes	2653	12.633
230.0	200	1018	3163	tinslateperdsois	2438	19.469
230.0	220	919	2295	stsrcareletipsts	2023	13.606
230.0	240	855	3157	cesrdrteeainplgd	2534	23.162
230.0	260	1013	3318	rsedentrtiaehslb	2507	22.706
230.0	280	909	2473	dsesettrraiecpsn	2020	16.203
230.0	300	595	3515	setslanepirgsets	3070	28.257
230.0	320	776	2725	eredstinlaetiprs	2406	17.328
230.0	340	878	2712	gdessntroiaerbls	2619	16.685
230.0	360	872	3355	snimetacrretsdus	2255	23.767
230.0	380	819	3333	tlseetaperiesngr	2199	23.431
230.0	400	1020	3176	slesaitrgnatesep	2117	20.151
230.0	420	824	2622	rssdetietralosev	2077	17.731
230.0	440	848	2624	dapttersstielans	2249	16.622
230.0	460	866	3904	derspitelanisegs	3012	31.345
230.0	480	760	3432	segspaneritrdesa	2571	27.531
230.0	500	994	4168	stiuerndlaesbcth	2291	28.411
230.0	520	913	2926	tsieetlnreagsrps	2115	17.55
230.0	540	952	3555	dnlbeiausrtsated	2404	24.798
230.0	560	467	3527	plmdeaiesrtnotes	2910	33.451
230.0	580	741	3148	setspirelaneestd	3075	26.021
240.0	20	764	1170	nseiiptslastbere	1554	4.375
240.0	40	963	1437	snesrtireatechys	1714	5.503
240.0	60	848	1550	tileserspaethrts	1429	6.834
240.0	80	939	1958	tsereapsrlitsedr	2083	9.273
240.0	100	927	2349	blmpeaeitrsdhset	1764	14.297
240.0	120	835	2215	ptsgleresanttmis	1765	12.184
240.0	140	843	2127	dscpnelatarssehc	1956	12.465
240.0	160	931	2970	msrspatelinereds	2811	18.319
240.0	180	783	2188	asedtregetanslim	2650	13.127
240.0	200	956	2229	intslaeipertosta	1911	11.915
240.0	220	906	2670	esectralenitsdes	2817	18.567
240.0	240	867	2650	sengtirssaetplba	2448	17.0
240.0	260	949	2641	etrerslpeiaodtsh	1860	14.658
240.0	280	853	2262	snesoritetaldser	2577	15.194
240.0	300	812	3713	manssitelaripeds	2652	28.873
240.0	320	916	3570	rsidetemnrapsils	2590	24.931
240.0	340	888	2917	draietncsiesldre	1938	19.091
240.0	360	994	3308	sthcreaidrtnsaes	2078	23.14
240.0	380	879	1851	quhricuteoesarnrt	788	7.912
240.0	400	1078	2258	tserapitoranstes	2182	11.852
240.0	420	830	4635	blsreatergniseed	2296	31.952
240.0	440	914	3403	gntrseiartlpnase	2489	22.593
240.0	460	651	2700	lardstieenslreap	2265	20.163
240.0	480	901	2572	setsntreeiapdmls	2947	16.137
240.0	500	958	3655	sdrtnaesetlpsroi	2106	22.748
240.0	520	840	4978	gresenapstilared	3247	45.774
240.0	540	858	3132	aetsdrneaiegltsr	2305	23.453
240.0	560	856	5445	sordnrteeiasstlp	2765	47.325
240.0	580	978	5741	ntsmeiapdrlesets	2749	45.514
250.0	20	946	1562	snedotensrivtcau	1084	5.71
250.0	40	872	1541	etaiestlrioeansr	1528	6.347
250.0	60	748	1687	hwrbdelanatestrs	1447	8.511
250.0	80	859	1558	ucedltnreaiemsst	1790	7.394
250.0	100	1009	1923	osenltrpaeaomgst	1567	9.022
250.0	120	863	1926	desitnrtsiaeepdr	1941	10.295
250.0	140	875	1800	esigplrneaeattsd	1788	9.321
250.0	160	862	2442	stamerieenaldtsa	2161	14.461
250.0	180	880	1786	tlaseietsrnetagd	2124	8.862
250.0	200	711	2828	sgesdrnteeaistls	2820	19.243
250.0	220	976	2414	gnmdeaierstldese	2410	14.315
250.0	240	910	3977	sdisperslatesint	2740	29.763
250.0	260	962	3017	plcseaettrnssieg	2425	21.134
250.0	280	751	3067	onsrireletapsnis	2454	21.646
250.0	300	799	2700	brciuaenrstasehc	1731	18.604
250.0	320	969	4169	detotnrsaieaslps	2553	32.289
250.0	340	844	3119	itessnrdeaieltsp	2663	23.868
250.0	360	702	1431	ehfquerefslasreti	810	5.705
250.0	380	780	3159	serslatgminesera	2651	22.393
250.0	400	943	3213	trpbisaleteisrnd	2404	21.963
250.0	420	934	2512	prteearsstielang	2438	16.224
250.0	440	844	2591	renesitdtrassepl	2231	16.42
250.0	460	918	2547	spldeaierntrstes	3187	16.423
250.0	480	941	4671	stesantrreiadspl	3053	39.3
250.0	500	1053	4008	srepotalsnilrecs	2347	27.829
250.0	520	744	3570	rngcseialtrspate	2325	26.775
250.0	540	820	2630	steraitsprnesoed	2429	17.686
250.0	560	793	4266	teosslrpeiaednts	2922	38.416
250.0	580	839	3552	sotslireaedatstc	2039	25.498
260.0	20	850	1441	vetsalerevindnai	916	5.975
260.0	40	1052	1799	tsngoeiarlvrsaet	1864	7.569
260.0	60	961	1813	hsnicetorasrotes	1816	8.478
260.0	80	954	2108	senslirtoaeortsr	1736	10.216
260.0	100	1057	2274	sdetoracutelssrs	1716	11.537
260.0	120	911	1979	rseseritptacopsw	1770	10.424
260.0	140	989	2575	snidotelsrasietp	2151	16.902
260.0	160	850	2073	dspleeairtnrsies	2629	15.402
260.0	180	918	2141	sertdtirenaptest	1716	11.787
260.0	200	933	2402	sternrtseiaesplb	2890	14.577
260.0	220	1083	2635	stndeiaesrpstous	2398	14.569
260.0	240	889	2545	sicltraietsdaser	1717	14.348
260.0	260	906	2864	srebenaltdissart	2248	17.933
260.0	280	1004	2404	tinsradetelosicb	1726	13.664
260.0	300	1034	3320	etedsralotissner	2651	22.199
260.0	320	1024	2615	isestrinelatsdes	2341	15.099
260.0	340	792	2598	slesepanaritgdes	2635	18.744
260.0	360	997	3404	reisstngtaredels	2327	21.781
260.0	380	1102	4142	sgaeernttiessald	2436	28.508
260.0	400	947	2532	segqurinatamsselh	1922	14.528
260.0	420	1058	3693	stnsraieeltrspas	2801	27.128
260.0	440	970	3664	resontrpsiaeelts	2812	28.722
260.0	460	925	3535	isetpdrneaieslts	2563	26.473
260.0	480	1060	3951	slpseiatdnregesr	2879	29.218
260.0	500	1018	3784	nsegatinpledsers	2268	23.865
260.0	520	772	3143	dlpseiaertnrsetu	3033	26.067
260.0	540	959	3932	manspireletadasl	2414	29.436
260.0	560	849	3843	slcdiaesrntrseia	2617	29.726
260.0	580	865	3470	tiesmplroaeecstd	2213	25.4
270.0	20	771	1203	totirtneeasdmrem	1077	4.716
270.0	40	1056	1482	phrysoturelsanio	842	4.546
270.0	60	696	1102	odeteltrpiasmsne	1672	4.395
270.0	80	907	1954	hsiasetntaredods	1578	10.02
270.0	100	945	2105	nrtsreanseditina	1505	11.297
270.0	120	954	2208	msenalidtretessa	1565	10.913
270.0	140	911	1774	qutsngaietnrsseop	1510	8.07
270.0	160	900	2277	slateriseanestrg	2039	12.709
270.0	180	1057	2633	lserantditealsrb	1989	14.85
270.0	200	839	2392	cstrtaeilendstrs	1930	14.575
270.0	220	1046	3082	consrtieeasrlsto	2019	18.461
270.0	240	909	3778	pstdlaierenrdtso	2530	24.917
270.0	260	737	2599	mplssaeotertnisa	2205	17.615
270.0	280	1015	2315	tasetertsilaneps	2187	13.319
270.0	300	940	2435	lpsdiaettnrasegs	3075	15.209
270.0	320	990	2775	ceretnscitalsrep	2045	16.442
270.0	340	967	2753	ieaodlmneaiestrs	1964	16.026
270.0	360	933	3325	sledatisrnetogsr	2150	22.8
270.0	380	891	4120	utesrntreaiedlsd	2844	32.835
270.0	400	913	2845	cdnsaeiasrtlutes	2459	19.069
270.0	420	926	2536	sretentssiaetrlp	2645	16.966
270.0	440	905	3238	tsederilitamsnes	2562	24.1
270.0	460	1007	4564	splttaessrtnreia	2413	35.344
270.0	480	910	2042	quseetrgdeainpssl	1630	10.22
270.0	500	989	3545	srestalpneiosdrs	2523	23.194
270.0	520	950	3064	seprralonetsstie	2177	19.362
270.0	540	924	2133	pasqubtluiemedprs	762	9.029
270.0	560	774	5357	setsstraeaehblcd	2043	44.388
270.0	580	990	3862	slpdiaeintrssetg	2940	28.046
280.0	20	1009	1469	croseltileasrsph	1171	5.275
280.0	40	1007	1597	rdileaesdmtrveot	1110	5.853
280.0	60	993	1701	iaedsnrteiosrdap	1418	7.018
280.0	80	1133	2124	dtmceiaonrltsaes	2003	9.951
280.0	100	1016	1816	rllsiaeogntrcose	1471	7.661
280.0	120	882	2480	dsoaertntaeitspl	2098	15.153
280.0	140	1041	1982	aterristnetagsle	1986	9.158
280.0	160	1092	2857	rlpmseastretaind	2323	16.272
280.0	180	1003	3181	stedirapanelstgs	2397	19.865
280.0	200	1042	2688	dretsenshtilcsaf	1720	14.279
280.0	220	1029	3021	psesartnteiaspls	2757	21.355
280.0	240	898	2219	stltaieaprnsseti	2601	14.549
280.0	260	984	2471	enedstilesarurte	2085	14.953
280.0	280	1053	2364	dcstreoutardesei	1359	10.805
280.0	300	1081	2726	gnidiseretaestlb	2078	15.469
280.0	320	874	2914	resaprtleaisstne	2340	20.194
280.0	340	896	4230	reststrceiaednsp	2636	35.452
280.0	360	908	3075	tepsraleeingstas	2330	20.498
280.0	380	1053	3905	sligpansretitser	2592	28.311
280.0	400	982	3516	seratiselantserg	2602	25.472
280.0	420	1046	4030	clpriaesntrdseia	3046	31.404
280.0	440	959	3219	slcseiaenrtnsoes	2518	21.861
280.0	460	1012	3771	anesstitesrarepe	2086	25.9
280.0	480	845	3868	stibenaldrepagsd	3023	29.001
280.0	500	892	2617	denalitsparesetr	2673	19.494
280.0	520	1014	4252	msrttaegelinsred	2061	29.905
280.0	540	1036	4426	rtsraieaplngosed	2739	34.463
280.0	560	1095	3375	rsldeaiegntrdesa	2791	21.464
280.0	580	1199	3751	stleeiasnrtesarn	2227	25.583
290.0	20	985	1545	ahvevatrgiesanlo	701	5.407
290.0	40	1121	1943	etndlgaiserssret	1438	7.652
290.0	60	1065	1698	tesnsteieratrmos	1652	6.847
290.0	80	1183	1887	draeeisttnesariv	1655	7.018
290.0	100	1101	2260	uscetrtneaisdnge	1582	10.22
290.0	120	1015	2516	etdsresrgatenils	1995	13.825
290.0	140	1055	2447	inesatrtsiaeemdl	2091	13.583
290.0	160	999	3047	dnseietrlaredeps	2337	20.695
290.0	180	903	2495	esetntsreiaedrpt	2180	14.891
290.0	200	1105	2717	mdndeiaestrpdets	2198	15.206
290.0	220	926	2688	tsngeiaevrltdees	2404	17.541
290.0	240	1034	2345	segstnrteaiempld	2782	12.97
290.0	260	1057	3029	epsolapttinesers	2364	20.512
290.0	280	871	2891	saprtresetilsnaf	2874	21.07
290.0	300	998	3073	nsrmteiaaltnsres	2254	20.041
290.0	320	1128	2777	pletoiasntrpseer	2479	17.851
290.0	340	1075	3182	iesrctresainpled	2251	24.003
290.0	360	1193	4093	seesntrdeiaedslp	2706	28.232
290.0	380	1002	4378	rsesentrdiaeslps	2892	33.817
290.0	400	961	3509	pelaratistnsered	2503	24.781
290.0	420	1124	3720	siatlntrdeessrid	1987	24.426
290.0	440	987	3600	enidgretseasrtlb	2392	26.737
290.0	460	964	2987	setirtnseaiespls	2849	23.365
290.0	480	970	3254	spesolrcteahstse	1938	22.255
290.0	500	1085	4354	serslatrtinemsed	2447	30.346
290.0	520	867	5211	derslitesaniregn	2801	43.604
290.0	540	1032	4874	desurtnraieacpld	2600	42.042
290.0	560	1169	4051	drscaeioltntbase	2084	30.609
290.0	580	895	4355	tsegertngeaidslp	2644	34.176
