Param1	Param2	Boards Accepted	Boards Scored	Board	Score	Time
3	60	167	668	snadoietltrssatn	1687	2.045
3	70	333	1332	stestendlaremsct	1947	4.918
3	80	292	1168	toessrpseiaedlnt	2269	4.703
3	90	598	2392	dnereitssraltsep	2757	9.883
3	100	486	1944	couehsrtteeslamr	1580	7.477
3	110	313	1252	snoreitesrastpet	2080	4.778
3	120	487	1948	osidprteoaesblin	2084	7.825
3	130	474	1896	cesnartapsinalec	1667	6.761
3	140	382	1528	stideaencrsuiter	1840	5.827
3	150	425	1700	teiasrtnpaesldtr	2092	6.673
3	160	683	2732	stecnrateiessdlr	2164	11.522
3	170	916	3664	rsicenaliteparsd	2759	16.514
3	180	420	1680	csinateaortrapes	1582	7.125
3	190	886	3544	mscdiatelnrsdeeg	2167	14.49
3	200	533	2132	resacittlanepers	2772	9.831
3	210	897	3588	snrsteithtarcsep	2015	14.504
3	220	653	2612	psttlaneeirdstes	2475	10.442
3	230	965	3860	sedrtinelartceso	2679	16.952
3	240	516	2064	rslpeiaegntrsdes	3135	9.091
3	250	794	3176	splcdeatmrtssier	2273	13.946
3	260	1226	4904	psteeairrdnesets	2349	20.829
3	270	792	3168	rlpeesarsteitend	2083	14.064
3	280	533	2132	sapsterolintdesa	2451	9.192
3	290	1149	4596	stndeaielprsseot	2950	20.773
4	10	37	185	llshoeitwrdnlsun	709	0.352
4	20	70	350	ertdtseoinepvldi	957	0.864
4	30	143	715	steseritonalsges	2651	2.628
4	40	181	905	odestnitearesrfr	1546	3.442
4	50	123	615	aisertnteeuorsdm	1510	1.869
4	60	206	1030	rtsrseaentcroiea	1655	4.09
4	70	252	1260	opstdeatnregusrd	1631	3.875
4	80	225	1125	rtsleraeaditensh	1741	4.097
4	90	376	1880	tslcaeiairtnates	2021	8.051
4	100	481	2405	sredetalnitsdere	2391	9.575
4	110	218	1090	asrdceeirtsngaio	1797	4.255
4	120	561	2805	hsipetanaretsdis	2291	13.143
4	130	481	2405	saidtlercestrani	1683	8.298
4	140	400	2000	anirstesoetdprae	1825	7.456
4	150	872	4360	retseparslenatis	2090	18.692
4	160	477	2385	sgesntnraitepres	2131	9.101
4	170	438	2190	dseitertarentsid	1616	8.665
4	180	615	3075	cridatentsagsers	2224	11.923
4	190	989	4945	dtrssenaretipals	2644	21.134
4	200	305	1525	blsdeaierntrtesa	2626	6.711
4	210	387	1935	otesspiralenetsg	2061	6.995
4	220	492	2460	relssitatnatgres	2498	9.778
4	230	946	4730	tsmlreiaentrdsae	2534	20.709
4	240	1175	5875	desitintlarecesr	2689	22.952
4	250	368	1840	desuntrpeiasslqut	2128	6.104
4	260	509	2545	inedtaisesrtdrep	1989	10.011
4	270	882	4410	renspitelaretesd	2608	19.73
4	280	578	2890	shsutecolartpese	2007	11.107
4	290	1030	5150	dschetaotrilosed	2264	18.552
5	10	34	204	wetfstalenibedse	961	0.565
5	20	62	372	budeirerastsepat	1003	1.086
5	30	114	684	esnhrtaiheltrosa	1332	1.909
5	40	154	924	slespirotantsesa	1836	3.199
5	50	243	1458	anittresseahplct	1920	5.265
5	60	288	1728	seuotsrtoaesblpr	2065	5.635
5	70	211	1266	cersdnueeostrtae	1392	3.689
5	80	355	2130	stesnrlreaeopstd	2149	7.922
5	90	243	1458	epissalttreaesin	1811	5.421
5	100	598	3588	reshdtipenalsreg	2737	13.716
5	110	563	3378	opessridatenplsr	2468	14.304
5	120	336	2016	esadsrebetalhcsp	2287	8.353
5	130	341	2046	versminelatcsers	2606	8.078
5	140	711	4266	degosinstareledt	2278	15.536
5	150	657	3942	esetdrtnaeiaspls	2906	17.464
5	160	556	3336	srtsteaenilpasto	2131	12.309
5	170	597	3582	pgesorapstitrens	2189	13.262
5	180	590	3540	diotelspetaerstr	2003	13.658
5	190	634	3804	destgnrlaiealtsp	2303	16.139
5	200	830	4980	stnoretilasecopr	2115	18.126
5	210	1032	6192	seesntrdaiaelpst	2780	27.657
5	220	586	3516	sisdmtneaetalrsi	1932	12.744
5	230	1606	9636	sntseaieplrdseas	3034	40.046
5	240	995	5970	poisslntteaehcrs	2284	25.039
5	250	760	4560	detssalrteiarsnm	2150	19.302
5	260	877	5262	prstieerdntaesil	2138	22.311
5	270	697	4182	asettrndeaiespls	2947	31.22
5	280	680	4080	snisetatrleropsg	2156	15.543
5	290	1058	6348	setocrnseaiepstd	2740	29.046
6	10	40	280	onhcoseretipbarn	726	0.774
6	20	64	448	sdtfretoealrtsep	1455	1.559
6	30	132	924	trcfeaeslstrpuop	1738	3.338
6	40	168	1176	idesoratitepansa	1785	4.838
6	50	149	1043	sttpaiealnrsseto	2385	4.668
6	60	251	1757	onidstelerasrmet	2106	7.907
6	70	170	1190	tnlpeiossrthtaes	1780	5.512
6	80	323	2261	rdesernttiaghslp	2439	10.109
6	90	567	3969	tephrlassritedes	2184	16.039
6	100	226	1582	taremtlasesirent	1624	5.696
6	110	466	3262	dinssetacrelials	1837	12.62
6	120	435	3045	siesntlrseaphcts	2133	12.052
6	130	216	1512	siehnrtsoeausdbl	2113	5.357
6	140	558	3906	seosetrnniaeclps	2233	14.807
6	150	907	6349	dpeseraltnitsres	2814	26.008
6	160	985	6895	onsdrteaaerplsso	1953	28.218
6	170	407	2849	entssiaeetrprsos	2411	11.086
6	180	648	4536	nsepetaltrigosen	2690	19.157
6	190	766	5362	ersdicelhtapsers	2357	18.143
6	200	615	4305	hsrdteneritocaps	2184	15.226
6	210	669	4683	selstarictenahsd	2029	16.754
6	220	954	6678	slaspetrriesatnd	2347	26.399
6	230	754	5278	gnrdeaiesltspero	2716	19.84
6	240	894	6258	giesndrtiaeitspr	2297	24.058
6	250	522	3654	sidrteserintaota	1763	13.567
6	260	692	4844	csedarinelaedtsp	2478	18.164
6	270	1367	9569	asrasnedetildras	2583	34.641
6	280	836	5852	tsedenimoralstes	2771	24.8
6	290	1032	7224	tergsanelitsdera	3010	29.447
7	10	62	496	quorpretissannreg	1383	1.25
7	20	90	720	grfsaerbdnaenits	1359	1.917
7	30	137	1096	mesrritecanahste	1788	3.673
7	40	151	1208	stsrraehpelthsao	1505	3.492
7	50	184	1472	giaenrtcetaerssp	1722	4.539
7	60	314	2512	tercnspoeisadtre	1854	8.046
7	70	234	1872	adnspietseranols	1807	5.826
7	80	367	2936	chessatrlerespid	2113	9.798
7	90	373	2984	stesenapgriltsed	2930	11.054
7	100	361	2888	senstardliteesns	2459	9.651
7	110	283	2264	pllseaierntrtesp	2456	8.329
7	120	484	3872	reissrtnetaeilsm	2284	15.273
7	130	297	2376	oratltspaeiemsrt	1656	8.898
7	140	574	4592	etestnrdsaiechps	2417	15.494
7	150	592	4736	snedatimesalsrep	2686	19.295
7	160	424	3392	apemilastretestd	1936	12.24
7	170	498	3984	stldeaiernrssete	2692	15.998
7	180	971	7768	sresetipgnalsres	3322	29.897
7	190	691	5528	presalidstenetsr	2123	19.474
7	200	318	2544	tingetreseasdplt	2225	9.029
7	210	807	6456	sarttnesetilsram	2779	24.067
7	220	496	3968	sngriaesltrdseaw	2653	14.498
7	230	469	3752	estaquneraitsrela	1637	10.603
7	240	1072	8576	heosstrneaiedlts	2676	33.583
7	250	702	5616	teiostrniaesclbd	2554	20.423
7	260	745	5960	sledeaistrtnosed	2619	22.5
7	270	738	5904	gntseaietsrdsopu	2394	20.06
7	280	1489	11912	orassnepetildrac	3021	47.918
7	290	824	6592	otessrtlieacdmph	2151	25.022
8	10	57	513	seeitdrwiraehest	1181	1.402
8	20	103	927	toseltrseeagsble	1323	2.519
8	30	160	1440	earemnteaishlset	1514	4.587
8	40	143	1287	wasaritepenssago	1716	3.775
8	50	375	3375	lnsoeitlsraeotrs	2006	10.925
8	60	290	2610	dplseoiasrnttaes	2392	9.49
8	70	290	2610	gdtseenasruttoes	1283	7.109
8	80	228	2052	snabetiltesedird	1888	5.784
8	90	222	1998	hesitsrteiaedlms	2106	6.75
8	100	745	6705	hsaletedaronspis	2062	23.485
8	110	352	3168	nglssiaedtrpreso	2551	10.593
8	120	512	4608	ergepanslitesert	2522	16.758
8	130	340	3060	taespsrnsiteders	1870	10.548
8	140	427	3843	eaetmdnsseiortrp	1822	12.845
8	150	734	6606	mstrpaeolirndest	2500	23.322
8	160	333	2997	tiesnrtngeaidslp	2825	10.76
8	170	467	4203	osndrteiaercdpsa	2127	14.496
8	180	621	5589	dntssearrlemaisd	1886	17.247
8	190	719	6471	lmslaeiartngsies	2439	23.074
8	200	227	2043	deatgnreiesrqulat	1081	4.997
8	210	533	4797	esilrnetotsrhsae	1509	15.333
8	220	476	4284	stedernesiasquhpt	1817	12.43
8	230	429	3861	redgtsnioatebrrs	2037	11.795
8	240	974	8766	cinslatepertdisg	2998	34.297
8	250	554	4986	visenetssaruleco	1980	17.636
8	260	872	7848	srometiptlassret	2434	26.205
8	270	624	5616	seegrtndeaieblsr	2876	22.585
8	280	493	4437	relbstasoretpnih	2137	14.888
8	290	689	6201	matslirepenadsts	2686	24.041
9	10	44	440	esarrtecoiahclnr	1045	0.975
9	20	87	870	plsogaetretdesni	1496	2.178
9	30	142	1420	istberelhtarwsed	1512	4.448
9	40	142	1420	tercasearntluoso	1193	3.52
9	50	144	1440	pacsreneesiddlaw	1420	3.86
9	60	249	2490	drsanerttalecsps	2122	7.619
9	70	144	1440	einoltesasirenug	1206	3.844
9	80	398	3980	speslarttinsster	2483	11.751
9	90	323	3230	sapsniredetersal	2256	11.866
9	100	351	3510	gnrtseisntleiapd	1902	10.299
9	110	624	6240	strpeeiarntssoah	2173	21.795
9	120	754	7540	serslinepattresa	2768	26.316
9	130	626	6260	rsrdetaenilpgaso	2968	21.533
9	140	805	8050	delsraticgnesers	2388	24.944
9	150	626	6260	sdetgrisenalstep	3072	22.168
9	160	298	2980	glitsnaseteptrid	2268	10.065
9	170	473	4730	soteplrseaietsnd	2523	16.374
9	180	678	6780	rapetilsnetagsre	2535	24.572
9	190	854	8540	snaiietlrtsesapr	2058	29.898
9	200	366	3660	rstdeaiegnlrsise	2451	12.104
9	210	509	5090	rtsgeiaesnlrgios	2393	15.441
9	220	865	8650	gstcntaoeirpsres	2494	32.047
9	230	799	7990	dsrgetaeenilsros	2514	26.709
9	240	1261	12610	tsldeaiegrtnrees	2615	44.599
9	250	476	4760	tesudnrteiaestls	2768	16.533
9	260	994	9940	hstsoaieplnrrest	2374	30.914
9	270	681	6810	serscinelattpers	3055	25.454
9	280	426	4260	quanelitspretosad	2075	10.661
9	290	1294	12940	dleretapsrisoned	2707	45.645
10	10	13	143	tlapaeogrnsotitn	756	0.348
10	20	69	759	opsdforelatsdint	1210	1.757
10	30	83	913	sgedanielatrcspa	1539	2.353
10	40	179	1969	todesnreeiaprtsl	1979	5.831
10	50	125	1375	oaegbrdlsieakstr	1383	3.862
10	60	152	1672	toiqusrnseateptlr	1761	4.235
10	70	172	1892	dneraitsleaodsrc	1713	5.719
10	80	330	3630	tevosaleptrssiet	1777	10.19
10	90	281	3091	gdeterasrtinsedg	2334	9.015
10	100	163	1793	lailpsnmoteadetr	1301	4.862
10	110	371	4081	agessnrpeiaelstb	2234	12.116
10	120	618	6798	nedsteresalgmina	2307	22.155
10	130	552	6072	spesoralrtceseht	2117	18.003
10	140	482	5302	tlptseasnretodir	2102	18.085
10	150	289	3179	shtsreltetaidrsp	1750	8.881
10	160	423	4653	terdsinepatsrela	2426	17.346
10	170	415	4565	heatstrseaielmgn	2426	15.173
10	180	498	5478	plideaensrtstero	2418	19.443
10	190	342	3762	latsseeintrdiaso	1951	12.461
10	200	754	8294	slgrreaeetnmtsio	2309	28.021
10	210	276	3036	tsaquorigatenstse	1585	7.202
10	220	866	9526	atsdtrepetilsnas	2910	33.008
10	230	324	3564	tslreaetdrbssoul	1842	9.631
10	240	1037	11407	taessrtreiougnsc	2347	36.249
10	250	528	5808	eralesistnetiarr	1783	19.86
10	260	688	7568	osedrntreiaeltsl	2459	26.702
10	270	558	6138	sersnitagalperes	2717	20.322
10	280	903	9933	esiagntrraseceld	2201	29.861
10	290	476	5236	rsstieendrtiesal	1792	17.178
11	10	37	444	kntsteiasrldetow	1257	1.004
11	20	57	684	osehwratselsteni	1252	1.687
11	30	66	792	esufterepaltmlpi	893	1.671
11	40	154	1848	aenbrtaiertcdser	1654	5.293
11	50	297	3564	plceoaestrntseia	2116	11.033
11	60	291	3492	pdnsaietltrpseas	2535	11.445
11	70	243	2916	pldtaiesstnrreio	2441	9.498
11	80	319	3828	trocetamsnirides	2222	11.731
11	90	118	1416	teldaseisrtrenos	1592	4.248
11	100	400	4800	seporalstiteesrt	2153	15.495
11	110	337	4044	sceteradrtepnisr	1897	13.095
11	120	196	2352	sderrtnseaieslrb	2322	7.272
11	130	258	3096	dacspelosarpntes	2089	9.256
11	140	494	5928	tscoearhdretiesl	1963	18.691
11	150	557	6684	silsnateteriseds	2653	22.89
11	160	300	3600	thoserctreaestnm	1591	10.633
11	170	244	2928	suoecrtseaisstne	2039	9.682
11	180	511	6132	anertitslerasapo	2010	20.405
11	190	392	4704	dstcneahairelstr	1985	14.571
11	200	455	5460	mdrsaietltnaseru	2366	17.763
11	210	812	9744	rntseiaesprttous	2404	32.531
11	220	586	7032	etrssaiepltndeas	2930	25.2
11	230	1273	15276	lpsdrateetirsnos	2485	50.6
11	240	665	7980	ptsdareicerthaso	2023	26.547
11	250	492	5904	dtslieaesnrtgois	2435	18.671
11	260	791	9492	sesapartlitedens	2862	32.909
11	270	1235	14820	setsprineaedltsr	2683	49.283
11	280	1261	15132	gntsreitslartpes	2376	47.094
11	290	636	7632	meteparsslenetid	2351	24.407
12	10	30	390	nesirtrpnaeylsth	1212	0.875
12	20	103	1339	rdeperasstetpvti	1411	3.429
12	30	125	1625	nisrsteterahdnec	1855	4.327
12	40	93	1209	tspmoralenetdste	1685	3.404
12	50	143	1859	stneeaidrlpeetos	1760	5.002
12	60	284	3692	rsleetarinesodim	1947	11.099
12	70	152	1976	lerostnstaigerma	1702	5.337
12	80	304	3952	srdbteelhtamscsh	1839	9.638
12	90	420	5460	stedeatlrniegtsr	2354	15.569
12	100	255	3315	drpeeoasstrcretu	1616	10.168
12	110	134	1742	lvtseaentrgaderb	1524	4.582
12	120	302	3926	eteslstriaeotrpd	2135	12.37
12	130	380	4940	aiopnsldteeasrts	1933	15.777
12	140	627	8151	stestarpnipodest	2492	25.01
12	150	616	8008	dersiateltnresio	1955	24.133
12	160	261	3393	trequesidotenpral	1729	8.471
12	170	647	8411	ostdpaeilerntsga	2455	24.767
12	180	945	12285	malpniresetartsc	2320	40.781
12	190	747	9711	spitelandretaisd	2372	28.308
12	200	821	10673	sedttnrsaieabldc	2575	32.701
12	210	928	12064	tsedetnrraiespls	2972	37.356
12	220	270	3510	stseeaiqucrntdets	1687	7.468
12	230	1069	13897	dlrpeiaesntstero	2790	47.32
12	240	720	9360	clpseasertirsned	2440	29.451
12	250	809	10517	csmshatitereesrd	1914	31.44
12	260	1357	17641	dstorenrpaieslts	2833	57.103
12	270	1082	14066	eserstrdtaeiblps	2439	48.015
12	280	826	10738	drlseiaestngreis	2678	33.787
12	290	523	6799	dlpweiassrteoted	2567	21.436
13	10	42	588	ousrtratsrelvetd	959	1.464
13	20	91	1274	serdstieealmrspa	1850	3.776
13	30	57	798	nosfsileseradots	1509	2.302
13	40	187	2618	carsseteltndoise	1643	6.687
13	50	176	2464	heonstrslaieencv	1841	6.271
13	60	192	2688	ipatsrestesdnori	1759	7.832
13	70	312	4368	alsestiteranideg	2322	13.09
13	80	465	6510	uesadntreaiecrps	2518	20.186
13	90	243	3402	dasecertitaitsnl	1862	9.913
13	100	288	4032	etseunaleritsdes	2540	11.591
13	110	394	5516	gntseaieslrsiped	2568	16.058
13	120	324	4536	shrtcaestlpdsiai	1891	12.24
13	130	521	7294	ensrgaieertsstou	2318	21.737
13	140	422	5908	isplteaierntsres	2543	20.05
13	150	390	5460	sroletipranssted	1973	14.2
13	160	379	5306	otebsnaresiertsd	1951	15.872
13	170	520	7280	mplssaerrtinrest	2179	22.416
13	180	497	6958	asedpltneaiertsr	3051	22.871
13	190	352	4928	sanotirgetersnas	1832	14.362
13	200	558	7812	splseiaertnrsetg	3175	25.102
13	210	523	7322	geesrntrsaieelmd	2658	23.614
13	220	519	7266	tsegdrlnoeaihstm	2318	20.53
13	230	803	11242	druoetocsrpscaeh	1743	31.986
13	240	1241	17374	itsmerapsnelotis	2487	54.426
13	250	1657	23198	otegsrnreiaeltts	2539	71.414
13	260	1507	21098	asedtrnteiasdlpe	2932	68.423
13	270	689	9646	steslerdpacemsth	2480	28.067
13	280	790	11060	tsederalitepansr	2525	36.741
13	290	812	11368	dsngperilatebcst	2709	33.773
14	10	44	660	eberdaretesthsho	1140	1.358
14	20	109	1635	mshtlecotarudesa	1841	3.94
14	30	151	2265	lesrpatosineters	2164	6.43
14	40	165	2475	tnsoetapirelnest	1881	7.086
14	50	310	4650	vensditeslaropes	2457	13.873
14	60	273	4095	reshlanepitasers	2521	12.999
14	70	199	2985	osescrtheaecslid	2005	8.375
14	80	349	5235	atsrhtepesalirob	2028	15.552
14	90	254	3810	sledapinsteaters	1983	11.327
14	100	196	2940	srsnetiecnlmoiap	1602	7.171
14	110	408	6120	sltspaieierndstg	2584	18.388
14	120	491	7365	setaprnseaiestld	3086	24.262
14	130	347	5205	sednrlieesardtbd	1749	12.835
14	140	577	8655	dstdeaiegnrssoet	2473	25.797
14	150	585	8775	iercltessandpile	1803	23.853
14	160	531	7965	bisdltneeatrbrsu	2179	21.372
14	170	378	5670	ocsrarenematopse	1557	15.688
14	180	627	9405	gresinalsteiterd	2286	26.628
14	190	793	11895	gsrdnieaetlbrsal	2393	34.588
14	200	869	13035	sleditaranepsris	2307	41.586
14	210	609	9135	srosetapnierders	2224	26.346
14	220	850	12750	bpmslarisetehtsr	2299	36.512
14	230	627	9405	srasetilsneporas	2790	30.62
14	240	499	7485	sroseitlntaegsrd	2299	20.116
14	250	623	9345	stimenassrectert	2059	30.316
14	260	1072	16080	dgnsserilatepins	2934	45.285
14	270	935	14025	desmlrtiiaenctsa	2084	39.33
14	280	798	11970	dntseiaesrpltuos	2967	35.182
14	290	873	13095	salgpeniriesatsr	2241	39.715
15	10	23	368	assaheterinoboie	661	0.696
15	20	110	1760	tedssilenoraredi	1554	4.072
15	30	195	3120	dtaeeltspeissrng	1929	8.181
15	40	101	1616	nspriatorenitsde	1691	4.45
15	50	227	3632	smrteaisrntlseat	2041	9.694
15	60	248	3968	pdntuseaentrrais	1481	9.558
15	70	209	3344	rsamelprdaesrnte	1779	8.392
15	80	156	2496	atearsirentsdtae	1604	6.93
