Param1	Param2	Boards Accepted	Boards Scored	Board	Score	Time
19	50	395	7900	otebsraleiesldna	2018	19.624
19	60	291	5820	relesitantsrreuo	1951	15.965
19	70	269	5380	sterserstanerimg	2031	16.203
19	80	319	6380	nestpirelathesco	2146	16.666
19	90	403	8060	sdesaripetalhser	2630	24.531
19	100	567	11340	pidrlasetertdsni	2349	31.218
19	110	222	4440	siaeetlsnretsiap	1763	11.794
19	120	254	5080	lriaeatnmtsesier	1986	14.955
19	130	324	6480	pstdliaeaenrrsts	2187	18.286
19	140	370	7400	htrpseistanccoli	1575	18.893
19	150	634	12680	disnrenoratisels	2126	36.51
19	160	515	10300	aleditessnarregc	2424	29.898
19	170	285	5700	restptresaistnem	1904	17.414
19	180	720	14400	esedtritolassper	2677	44.783
19	190	461	9220	maprsresetildnaf	2600	25.798
19	200	641	12820	soselprteaeotscd	2012	37.158
19	210	1088	21760	oiesnrttseasdclp	2516	66.504
19	220	1389	27780	tnseetaleripsdes	2852	112.077
19	230	1032	20640	tsoretapirelgnsd	2504	61.878
19	240	813	16260	rnsletiesartpels	2317	48.144
19	250	730	14600	sitslaneperdstes	2995	42.847
19	260	766	15320	stesrdnraiealtsb	2327	47.672
19	270	1013	20260	seapplrtaiesstnd	2994	66.726
19	280	691	13820	segenraliteiserd	1955	47.629
19	290	592	11840	ridetenssartpele	2449	36.024
20	10	28	588	vrswetaesrgtdeta	1105	1.521
20	20	62	1302	estcgnilareaotsm	1749	3.308
20	30	55	1155	sigaprnteiaenstr	1569	3.161
20	40	295	6195	steseraldnitogse	2451	14.652
20	50	305	6405	gdeleaistrtnseeg	2202	17.841
20	60	292	6132	ponssirtetaerssd	2253	16.859
20	70	246	5166	measpltrasietned	2040	13.745
20	80	397	8337	atsrrsetoealdnsp	2002	21.32
20	90	178	3738	otedtressentpiro	1521	10.014
20	100	357	7497	renisitspaleserg	2295	21.278
20	110	363	7623	reamentssiettram	1878	22.098
20	120	422	8862	pstheaesrnilstap	2043	25.269
20	130	534	11214	hesbctrisaedprls	2163	28.366
20	140	442	9282	aregesndltiaalrb	1957	24.211
20	150	374	7854	tgelsniaietsdrat	1782	21.891
20	160	473	9933	sdngeiesrtlrsape	2327	25.728
20	170	785	16485	snesgitrlaroseps	2768	48.719
20	180	796	16716	staseltrpaeitsnd	2358	51.809
20	190	689	14469	egebsnalotippres	2560	38.661
20	200	572	12012	natsliresenrtsed	2030	36.692
20	210	801	16821	deisstrntaegwels	2313	51.027
20	220	553	11613	gesenrlpeiaedstr	2693	32.111
20	230	555	11655	desttniletamsres	2441	33.898
20	240	859	18039	saprtresetindsal	2434	54.669
20	250	1011	21231	itsranederiegtsm	2235	79.303
20	260	487	10227	ridstenrsagemils	2429	28.596
20	270	486	10206	relpsaiortnssete	2253	30.866
20	280	671	14091	opedslaritesartd	2250	37.914
20	290	909	19089	drsaeatnplieopsr	2629	56.794
21	10	34	748	sroelehceatnwsra	1101	1.489
21	20	54	1188	srsnereiitaphsst	1438	3.145
21	30	166	3652	stebenaleriscdet	2538	9.541
21	40	144	3168	scstrlaeternsido	1619	8.284
21	50	175	3850	palssetorterfins	1763	9.575
21	60	202	4444	udswirergateenis	1533	10.434
21	70	241	5302	ntlieatepsrsaier	1960	14.278
21	80	205	4510	setsnrapotertcso	1694	11.65
21	90	189	4158	rtliheadestesars	1465	10.473
21	100	357	7854	tsniaetedrsaties	1602	20.35
21	110	413	9086	sterenadgrilstes	2895	23.847
21	120	377	8294	sathrdeserinatoa	1590	20.747
21	130	494	10868	sitemansreigstrl	2088	26.473
21	140	389	8558	iaedprtlseiartns	2265	23.947
21	150	481	10582	staseirgrdnedest	2114	28.772
21	160	681	14982	tesedtrcieaosplb	2379	45.205
21	170	333	7326	dnmpeealrstehosr	1899	19.272
21	180	333	7326	irstgmenraildets	1558	17.924
21	190	789	17358	pesdlaretintsers	3019	55.319
21	200	259	5698	vertnalsgitelerd	1923	14.318
21	210	753	16566	stodaperiresgnts	2154	42.361
21	220	1236	27192	srebetaldnissger	2952	73.16
21	230	996	21912	gntriaesltrdseig	2614	56.776
21	240	424	9328	mpldeaiestrsdeto	2679	25.032
21	250	1285	28270	sgnsleripatesmst	2521	73.014
21	260	594	13068	caseletrsaremins	2139	42.283
21	270	1280	28160	sndeteislartsper	2450	75.956
21	280	795	17490	srmseeiadntlesap	2535	50.592
21	290	996	21912	drlseiaentrpgeso	2924	69.855
22	10	19	437	hfowetseubtrgoas	491	0.651
22	20	74	1702	spomtridhaenusts	1614	4.831
22	30	38	874	wtiaysmrzleequats	615	1.357
22	40	141	3243	ptdssaehtercsita	1626	9.385
22	50	125	2875	eredstariecowhst	1435	7.811
22	60	247	5681	asedsrtnieaidblf	2363	16.243
22	70	189	4347	rnedesirhtatsews	1795	11.386
22	80	354	8142	rprsseaepltnopis	2085	24.906
22	90	224	5152	slasdtimsenekars	1710	15.146
22	100	417	9591	dptnseasntrcaied	2108	29.176
22	110	299	6877	prinotasesetrrid	1698	20.061
22	120	369	8487	corssrtehealdtsp	2063	22.216
22	130	698	16054	gsedenirotapsres	2683	50.056
22	140	409	9407	asrmtlaeeintsres	2314	27.609
22	150	902	20746	slisetantregadsr	2729	57.496
22	160	249	5727	uoderpstetassrev	1612	13.521
22	170	1010	23230	tseddrinelatspes	2953	63.586
22	180	849	19527	tapsrseieitrdnas	2325	424.687
22	190	1089	25047	spldeiaenrtsoset	2972	76.034
22	200	621	14283	pstniaeoldrsseit	2435	38.264
22	210	720	16560	rsdnieeaprtlosag	2010	43.857
22	220	684	15732	igarenetsristcap	2153	41.726
22	230	603	13869	tsrtseaenplsmiot	1886	34.732
22	240	1417	32591	stngeiaedrlpaces	3015	85.817
22	250	634	14582	asecntrleiaedmst	2682	39.529
22	260	835	19205	sndfeiellrassdet	1913	45.767
22	270	1287	29601	rsioetndtaeisrms	2302	77.966
22	280	1135	26105	asepdesrritoespu	1952	67.345
22	290	1254	28842	scestratenilgdes	2984	74.481
23	10	47	1128	desomatirelvrbsp	1099	1.852
23	20	96	2304	lrtssaeodtrnseis	1985	5.901
23	30	198	4752	mendsaieltrmtees	2313	11.833
23	40	136	3264	rnaeestlptreoats	1460	7.616
23	50	137	3288	glsraietpdrasecu	1717	8.028
23	60	198	4752	psleeatscreaesrg	1651	12.119
23	70	213	5112	distsenopirearts	2041	13.683
23	80	139	3336	senidnthieassmrc	1975	8.277
23	90	240	5760	seleratseristned	2014	16.598
23	100	498	11952	senslatogireents	2154	30.599
23	110	414	9936	psneeaitcrtesers	2245	31.555
23	120	226	5424	patiriseetnrsaua	1827	16.169
23	130	577	13848	drndeiesslattrev	2206	40.77
23	140	450	10800	deascrtlaiessndr	2323	27.261
23	150	529	12696	segrtrnaaietplse	2741	38.665
23	160	855	20520	dlpreaessrtnteia	2525	77.779
23	170	439	10536	pcepurasostrnies	1944	34.471
23	180	565	13560	dstrceretalesips	2353	47.535
23	190	900	21600	cdmlaeiarntsgser	2409	73.66
23	200	820	19680	steseralgdipsnes	2928	66.254
23	210	534	12816	rsleteacstrpuoes	1962	41.846
23	220	637	15288	rsndeteilatrpsre	2388	52.587
23	230	1130	27120	tnseetilerapsdes	2803	94.325
23	240	1121	26904	stesartndeiaspls	3062	96.326
23	250	749	17976	slesgritenarsted	2841	60.954
23	260	931	22344	easpltreoiessdnt	2021	77.926
23	270	779	18696	srtseialntepadsr	2540	69.885
23	280	754	18096	resamintlatesers	2821	67.531
23	290	1379	33096	dnesetitsralopes	2935	119.682
24	10	41	1025	dgnaeirspatebolt	1408	2.744
24	20	25	625	tshdirouenitsgsu	884	1.511
24	30	89	2225	rtnoseadtrepucos	1550	6.708
24	40	112	2800	idrsseattnheiacr	1478	7.54
24	50	242	6050	rsemeripttalaseb	2143	21.725
24	60	191	4775	aenirtsmseapolli	1651	16.29
24	70	195	4875	erabtsedatilmsab	1727	15.485
24	80	567	14175	sltseiaednrtteso	2657	47.476
24	90	512	12800	wdcsaieatrntseso	1957	44.127
24	100	277	6925	querssitelanocerb	2117	22.287
24	110	601	15025	dintretegasrnile	2096	47.872
24	120	827	20675	seesrnlpgeiadstr	2620	71.331
24	130	278	6950	rlapenisetethsra	1802	25.708
24	140	425	10625	rplgseaidrtnmees	2585	37.412
24	150	639	15975	sedglinepatssero	3078	53.765
24	160	736	18400	lerssatetniredes	2424	62.223
24	170	750	18750	aspodelirenasats	2290	63.721
24	180	1082	27050	gdesrntreaieslps	3278	94.99
24	190	468	11700	seippcrshatesend	2032	38.097
24	200	499	12475	destnirsetaerslp	2757	38.889
24	210	768	19200	etsesraleiopdnsh	2194	61.574
24	220	998	24950	asedtrntseaidplc	2729	68.885
24	230	607	15175	dplbseatnrtsoier	2628	43.088
24	240	1436	35900	seiontrdiaesclpr	3064	94.499
24	250	683	17075	desatnrteaiedlsd	2640	48.741
24	260	784	19600	osidtresaetipsna	2235	52.803
24	270	504	12600	einslatepsrtered	2217	32.946
24	280	391	9775	etsestaleribrdon	2090	23.846
24	290	1055	26375	caispltnseaertsr	2448	69.182
25	10	15	390	scevyrineasostrc	924	0.866
25	20	75	1950	heagstrseioednpl	1774	4.143
25	30	145	3770	chotarisesenetig	1566	8.388
25	40	183	4758	selctrahametinse	1667	11.085
25	50	280	7280	estroiaenlvsseer	1840	16.496
25	60	187	4862	sttseaierlndpseu	2282	12.354
25	70	210	5460	wetedarsreieetnd	1873	14.301
25	80	216	5616	rsnipetosarstecu	2056	17.468
25	90	491	12766	ntshiaedlprsseoc	2248	30.065
25	100	478	12428	sldrliestastmero	2204	34.175
25	110	557	14482	rosgpinesetartls	2103	42.788
25	120	398	10348	paderetsetlasnib	1924	28.392
25	130	455	11830	eltssiaentrpdeso	3011	34.042
25	140	619	16094	sltseaieprtnosed	2935	48.251
25	150	396	10296	eernntagiselersd	1774	26.293
25	160	450	11700	detstaresilenedp	2516	31.69
25	170	1087	28262	splseaietrndstes	3155	77.045
25	180	400	10400	sonsriteetarslit	2147	28.092
25	190	463	12038	depslaremitedens	2830	35.085
25	200	353	9178	stnsaierplombosn	1762	21.57
25	210	1516	39416	sengrtiseralsdep	2968	103.99
25	220	435	11310	gitenarseteihrsd	2100	30.376
25	230	1296	33696	snmsgiaeertnrsed	2489	82.29
25	240	388	10088	utossornpetedals	1737	22.895
25	250	1807	46982	sitslanepergdist	3221	123.627
25	260	1355	35230	dntseiaestrpteoc	2489	86.872
25	270	552	14352	detprarsteiesndv	2254	37.126
25	280	809	21034	slaseitensratepc	2172	58.445
25	290	395	10270	sersltseearnpdio	2126	26.408
26	10	19	513	eprynoatslehesre	810	0.83
26	20	90	2430	rstfserulenomast	1419	4.855
26	30	107	2889	seagltrnaisitone	1491	6.196
26	40	145	3915	tcvssolederaents	1461	7.701
26	50	231	6237	srpseiaedntrreso	2758	15.63
26	60	162	4374	nirssalenetoedsh	1639	9.67
26	70	362	9774	pldraiesrtntgeas	2484	23.433
26	80	165	4455	gditunesaterstaf	1747	10.963
26	90	218	5886	ligvsanetertcres	1997	14.033
26	100	269	7263	osignrtnueaedtsr	1849	17.811
26	110	209	5643	chtdsaesltrndeai	2146	13.272
26	120	391	10557	lasritreneittsds	1689	24.653
26	130	609	16443	sriapetndaselert	2358	41.622
26	140	740	19980	detslanepireestd	2766	49.719
26	150	761	20547	aiestrntseaidpls	2978	56.282
26	160	645	17415	sopetarscetirsdn	2275	48.55
26	170	250	6750	rncrseiettsparoh	1917	17.75
26	180	539	14553	ctsreaierntltesa	2373	46.217
26	190	330	8910	tadosershitewant	1940	24.269
26	200	626	16902	palssitenertdisa	2609	49.307
26	210	432	11664	dlpmteaistrneseg	2427	32.45
26	220	717	19359	csthoaerprtsseni	2149	58.317
26	230	666	17982	stndlaeipersdpst	2320	44.335
26	240	867	23409	tdsrineteraltsep	2322	61.646
26	250	692	18684	rseretidsnalores	2451	51.086
26	260	1492	40284	dspleiaentrdgser	2936	112.66
26	270	945	25515	scrsatedrinepals	2092	63.874
26	280	721	19467	rdistentsarepils	2454	48.214
26	290	915	24705	senalirsmatesend	2636	61.435
27	10	62	1736	rnngseioctlstiae	1396	3.835
27	20	61	1708	rtsreaieglpsineo	1613	3.864
27	30	135	3780	redisrtnetaezcsp	1907	8.973
27	40	222	6216	asehprtsoiaenbls	2064	15.69
27	50	114	3192	wdelastrrteaeoch	1288	7.084
27	60	101	2828	reiasntttaesirld	1980	7.581
27	70	243	6804	piltnatesersrdse	1950	18.859
27	80	179	5012	estrsreloeapldts	1796	13.472
27	90	174	4872	aseltrideaehdrst	1786	11.884
27	100	215	6020	simsnteiiasrdere	1538	15.307
27	110	507	14196	damonersatertsim	1707	37.048
27	120	413	11564	sterrtsneaieplcd	2662	28.378
27	130	509	14252	iladstertensrima	2034	36.071
27	140	638	17864	mtnreitesrastepl	2172	45.836
27	150	581	16268	desotartsineegds	2241	39.68
27	160	992	27776	dresepinslattres	2964	69.98
27	170	663	18564	detorlnseaiegstr	2398	46.271
27	180	1091	30548	asedtnileratspes	3086	80.393
27	190	876	24528	otepsraleitsdner	2796	64.591
27	200	910	25480	strsieacnrelgats	2145	63.873
27	210	593	16604	perslatdsineters	3114	43.793
27	220	353	9884	sstdenaedirplest	2328	24.298
27	230	595	16660	linstagntreoesdr	1585	35.06
27	240	495	13860	smdrreanaltecisr	1783	31.343
27	250	577	16156	seasrtndaieelpsr	3121	44.17
27	260	798	22344	drassentpitelars	3053	59.813
27	270	644	18032	miedsrtsesalhtep	2002	44.028
27	280	1240	34720	dplbeiaentrsseto	2877	103.055
27	290	1265	35420	sedotnrtiaesslpr	2962	103.701
28	10	45	1305	aspaetechrntsaie	967	3.424
28	20	57	1653	wardtleihestrsna	1286	4.317
28	30	121	3509	erehsatdesintrel	1646	10.123
28	40	280	8120	asedsrlpetaiinsm	2177	21.081
28	50	245	7105	yrestlanspiteres	2606	19.245
28	60	104	3016	helctraeaidtsnes	1569	7.53
28	70	183	5307	gnetsitsperadilp	1971	13.322
28	80	449	13021	reinslatipesmder	2325	32.83
28	90	284	8236	gmitanesetirscat	1903	21.113
28	100	447	12963	hstslaietprnseas	2077	34.669
28	110	257	7453	dtrcseaerntsgaih	2275	19.604
28	120	553	16037	stlseaigprenistd	2731	41.788
28	130	415	12035	hotsstreeailspls	2118	30.135
28	140	246	7134	aesopstrnieaqudrc	1420	15.713
28	150	477	13833	dineetsisraletep	2132	35.876
28	160	467	13543	tndrseieralspeto	2276	37.213
28	170	492	14268	tesintrdiaeamslp	2428	41.681
28	180	832	24128	denscitelarrpets	2793	67.983
28	190	383	11107	tseditrmneaisstn	1946	32.773
28	200	1022	29638	cresslapetirgnes	2693	83.232
28	210	541	15689	tndleieoarsrptes	2028	41.172
28	220	1130	32770	slpmeaisrntegesr	2995	95.46
28	230	911	26419	spolerasatincsed	2483	72.996
28	240	601	17429	seiadrtnpaesslth	2347	52.148
28	250	1014	29406	peshlatetirsseno	2795	87.257
28	260	1246	36134	stndeaieplrsseta	3116	99.854
28	270	642	18618	csnitertrasepids	2076	50.603
28	280	744	21576	sealrntseaieplmr	2635	61.712
28	290	950	27550	retssraloteiupsd	2386	80.285
29	10	28	840	feradltgeaihntst	943	1.713
29	20	99	2970	tenodtsiiealcred	1715	7.15
29	30	102	3060	tsdcerelesabttum	1644	6.494
29	40	124	3720	hsdetelpraesinsr	1774	10.005
29	50	190	5700	nspdtieaarlttesi	1825	15.924
29	60	366	10980	slesatirpenarstl	2057	29.116
29	70	275	8250	splsgiaeentrisos	2450	22.639
29	80	335	10050	stliieasrrenstid	1903	28.134
29	90	224	6720	dalsretasenttile	1779	17.733
29	100	205	6150	gnereaiesltsaser	1946	15.322
29	110	887	26610	pltseaierndrstes	3045	67.701
29	120	611	18330	desgrinelatrpesu	2604	43.693
29	130	736	22080	rslbteiadrtssaeh	2391	55.903
29	140	346	10380	sthsmerceaiesnts	1998	27.432
29	150	476	14280	locttarhseesdirt	1714	36.925
29	160	768	23040	dvlseeaisrnttges	2866	66.841
29	170	398	11940	telpsaremitsrena	2537	33.256
29	180	410	12300	itersnrseaoehctb	2030	28.984
29	190	825	24750	sntseaierldrseps	2784	61.582
29	200	841	25230	atnrrisepetldsap	2237	63.851
29	210	576	17280	gesantriiaetplsr	2602	46.678
29	220	758	22740	telpsarsmitelans	2505	59.904
29	230	1057	31710	splseaiertnrsges	3398	86.056
29	240	619	18570	csetprtroueatssd	1847	50.187
29	250	570	17100	lanstireetadsrem	2057	46.94
29	260	637	19110	indateissrphtoat	1850	45.829
29	270	1066	31980	aslpitaierntsdes	2606	81.153
29	280	1067	32010	serodrtseiaesplr	2759	81.565
29	290	923	27690	setspirolanedets	3032	72.666
