Param1	Param2	Boards Accepted	Boards Scored	Board	Score	Time
3	290	1183	4732	srpseiegltndrase	2253	20.36
4	10	37	185	detwinyfatelrsid	731	0.366
4	20	64	320	souyhtlsseregidn	937	0.809
4	30	164	820	snesnitrosarclib	1390	2.464
4	40	236	1180	cedtlatepirssema	2294	4.719
4	50	198	990	dergdeatsntsteia	1467	3.572
4	60	241	1205	endrseostsrttaer	1583	4.949
4	70	208	1040	vedisergtanerits	2023	4.539
4	80	332	1660	ldsreiettralasep	2272	7.326
4	90	283	1415	sreteltsniaetgrg	1983	5.656
4	100	222	1110	seiprnatetsrtseo	1639	4.608
4	110	352	1760	sdioenrbteatschs	1822	6.681
4	120	287	1435	besrritepansiled	2026	6.056
4	130	343	1715	tegrsarenitsdera	2249	7.862
4	140	385	1925	destrinopatrlsed	2676	8.132
4	150	407	2035	senslirtpatewser	2597	8.786
4	160	1182	5910	retatnsraieislpd	2211	27.292
4	170	564	2820	dntsieaistrlaces	2456	14.072
4	180	847	4235	snisetaltrepacsd	3110	19.483
4	190	1178	5890	sdeserapetilsnam	2956	33.165
4	200	1015	5075	sldmpeiaartnstes	2797	24.276
4	210	965	4825	seastrntaieelmds	2463	22.629
4	220	1578	7890	splseaiertnrsges	3398	38.059
4	230	844	4220	tpelsracenitgdes	2770	20.385
4	240	1270	6350	perslatestinered	2788	27.453
4	250	1033	5165	apessratetildnse	2892	27.942
4	260	674	3370	lacsinthetearsrd	1895	13.363
4	270	1142	5710	otessrndeaieplts	3121	30.059
4	280	809	4045	alsttrepesardhco	1983	18.813
4	290	930	4650	sensrtitelarsped	2652	22.113
5	10	71	426	uterloisorpntseg	1200	1.18
5	20	43	258	ggesiohrmtodsbes	665	0.513
5	30	97	582	onsgetintslopabe	1174	1.528
5	40	204	1224	matssirelanecets	2414	5.224
5	50	132	792	arretietesnsreli	1375	3.116
5	60	219	1314	sedaltrgpaessert	1811	5.409
5	70	232	1392	psetirsnetaidclp	1990	4.888
5	80	189	1134	idequonassitlrepn	1422	3.082
5	90	366	2196	secsntraaitesles	2363	10.127
5	100	721	4326	rprcseiaattnires	1945	18.148
5	110	303	1818	digemensratiselt	2599	7.403
5	120	533	3198	ndesginrlatepers	2572	13.024
5	130	434	2604	ramatinesetsdrap	2093	10.613
5	140	340	2040	sednrnigoearhtst	1706	6.999
5	150	328	1968	iterslaseietndrs	2076	9.075
5	160	607	3642	orestlagetinrses	2385	16.786
5	170	501	3006	rstbetalsnertids	2176	10.751
5	180	529	3174	sntddieterasstlp	2249	13.356
5	190	744	4464	ttsguperoradtset	1869	17.64
5	200	860	5160	seedrntreiasdmlp	2848	21.583
5	210	753	4518	denglitsparesecr	2832	20.2
5	220	731	4386	cdlsaietnrtsseal	2255	18.399
5	230	764	4584	uohrstrereasditl	1839	15.332
5	240	493	2958	ndlbaiearstrteso	2312	12.827
5	250	725	4350	sllcaeiatprtsose	2029	19.055
5	260	1074	6444	sraletiptnesadar	2753	29.277
5	270	648	3888	saesprtneeiasdls	2656	20.776
5	280	1457	8742	spoceralrtegosad	2153	41.973
5	290	981	5886	larogetsnisedart	2326	25.731
6	10	23	161	eslbteiaosrnhaez	1144	0.437
6	20	92	644	ansooierrtlseate	1635	2.081
6	30	107	749	delsritesangides	1838	2.522
6	40	231	1617	hltscaeaernmstin	1769	5.797
6	50	158	1106	setartngaisempdr	2293	3.678
6	60	170	1190	sdnorelieatehtsn	1691	4.02
6	70	257	1799	lpsnateiertrsnos	1773	6.082
6	80	280	1960	lgaeeinmrtaisets	1857	7.073
6	90	295	2065	drobetalistelors	1962	7.302
6	100	332	2324	dsldeiaetnrtdeso	2385	10.732
6	110	525	3675	pratepsnstielard	2270	16.57
6	120	634	4438	osecpliratonshes	1902	18.818
6	130	448	3136	osidtrelseatrpsc	2251	15.585
6	140	554	3878	lersditeeranspis	2256	18.974
6	150	303	2121	dtresetspalehirs	2117	9.584
6	160	1108	7756	tseperalrnitsets	2761	35.434
6	170	585	4095	esilinteraeretsd	1816	17.697
6	180	528	3696	chstolesbaremsth	1585	13.524
6	190	611	4277	csnepatilerectsr	2288	21.673
6	200	1017	7119	dsecetarrlinsegs	2505	30.197
6	210	1092	7644	msndaieoltrttesa	2297	36.956
6	220	540	3780	sdisnleteiarrtse	1937	16.579
6	230	468	3276	racesenovtrdnies	1582	13.115
6	240	977	6839	dtsdeaieprtnsoes	2673	35.757
6	250	574	4018	hcselarttepirsds	1959	15.748
6	260	1557	10899	sedsrntreiaeslps	3286	47.959
6	270	811	5677	spesolattrinesed	2937	23.755
6	280	829	5803	gtesnstreiaerplb	2873	23.08
6	290	1040	7280	gestnlrsiaeistmd	2671	26.108
7	10	43	344	etpatiaeenrbosto	1036	0.919
7	20	83	664	ftsnleridateisrb	1421	1.874
7	30	144	1152	staseinrratetids	1704	3.265
7	40	95	760	tenodaltmisebons	1337	2.177
7	50	299	2392	pltseaiernrvtsed	2618	8.397
7	60	224	1792	dresenipetalrsse	2694	6.903
7	70	327	2616	ostnpreiaerdtsne	1963	9.646
7	80	228	1824	sgrdnaieitslrear	1891	5.679
7	90	543	4344	detslarecenchtsa	2131	15.865
7	100	768	6144	teesstlreaierngd	2493	22.94
7	110	638	5104	descltreiaermnsd	2321	19.464
7	120	206	1648	achentasserpdsed	1598	4.994
7	130	256	2048	hatstedesarimucs	1538	6.563
7	140	413	3304	segatrntaiespldv	2551	11.422
7	150	429	3432	enedstietarscept	2475	13.397
7	160	717	5736	stescrndeaieslts	2933	20.726
7	170	647	5176	omidsresetalgniw	2331	18.739
7	180	818	6544	toessnrtteiadslp	2568	22.571
7	190	1202	9616	sideperslatesing	3132	38.482
7	200	500	4000	tseaertlraissgne	2191	16.349
7	210	806	6448	pitorenstselatid	1747	22.84
7	220	745	5960	siamlntretessrad	2136	20.892
7	230	487	3896	plsgatentsiruhes	1890	12.513
7	240	914	7312	tengritesalsrepo	2443	27.098
7	250	798	6384	serstlegatinpred	2325	21.926
7	260	919	7352	oseptralenitsdes	3121	29.418
7	270	628	5024	shlsgitaneredsrf	2022	16.57
7	280	1108	8864	dcrpseaerltspose	2171	33.9
7	290	988	7904	dneretisslataper	3051	31.253
8	10	29	261	essarttiuonesgas	957	0.567
8	20	173	1557	stndaeeatlrcisei	1710	4.272
8	30	131	1179	rsopeiltntaesnsh	1636	3.221
8	40	203	1827	gaimentsseaedtrc	1993	6.428
8	50	264	2376	dsnquiteieralsrps	1851	7.115
8	60	522	4698	glbdeaiestrnysed	2330	15.765
8	70	334	3006	dsgyleratanesits	2066	10.126
8	80	603	5427	acesdrtneaiestls	2410	21.394
8	90	564	5076	engdsrieetalinsp	2435	16.772
8	100	514	4626	palsstieeenrdrst	2175	15.339
8	110	399	3591	lgnsearitnteiser	1768	11.915
8	120	375	3375	cberalassmiteren	2005	10.622
8	130	532	4788	dntseiaestrlhesp	2563	17.463
8	140	420	3780	lgnseiaestrpdeso	2661	14.583
8	150	613	5517	setsrtneeaidmlsh	2303	19.166
8	160	506	4554	hsdrteeinartsips	2003	16.894
8	170	571	5139	alerstisenatgrer	2631	22.19
8	180	703	6327	direnetasalstibe	2097	23.178
8	190	1260	11340	sresepittlansres	2967	43.149
8	200	1576	14184	seisrntreiaedlps	3136	55.565
8	210	563	5067	nglseaiertnrseed	2345	17.809
8	220	568	5112	esndpieeartsslat	2137	18.669
8	230	762	6858	otessrndaeiamtsl	2421	26.44
8	240	658	5922	desalintpatesers	3045	25.076
8	250	1868	16812	dgrsseaentlpaiso	2660	58.575
8	260	855	7695	gnederitslasobet	2543	27.521
8	270	671	6039	tesertnlieaidrst	2127	23.11
8	280	945	8505	sredrtnseaieslpr	2881	32.657
8	290	857	7713	drliseasnitemord	2202	25.588
9	10	32	320	snoderilatseefia	1063	0.913
9	20	55	550	ifihnetdsteaerra	898	1.458
9	30	97	970	oseeprtmeiaetsnt	1783	3.229
9	40	187	1870	tildrasepetrstia	1860	6.294
9	50	270	2700	liestnaterilbdes	1913	8.448
9	60	84	840	ndrgeseaertpitos	1613	2.713
9	70	303	3030	stsuaetorinrtsea	1928	10.341
9	80	242	2420	dlpdeaeirstnsety	1825	7.669
9	90	598	5980	espdtalenirtdesa	2929	22.107
9	100	364	3640	distnetesarnlpis	2511	12.85
9	110	209	2090	retisaluteponsre	1790	6.625
9	120	482	4820	indlteiesarsplet	2361	16.441
9	130	797	7970	perssatertinelas	2496	28.402
9	140	337	3370	rpecelastritosen	2376	11.338
9	150	817	8170	pltdeaiernsrotes	2902	31.506
9	160	345	3450	psenaltdniaeresr	1952	10.792
9	170	617	6170	snasetilerapdces	2940	27.945
9	180	833	8330	suestrnteiaesldr	2725	33.528
9	190	392	3920	deoclrtssaeithcr	1879	13.858
9	200	622	6220	endssilertardesp	2169	20.932
9	210	613	6130	otslrsaeetrdgnio	1875	19.859
9	220	530	5300	ptedersnseaidtlm	2248	19.67
9	230	753	7530	etassrtniaeiplms	2444	29.669
9	240	738	7380	desmtratetilsnes	2251	29.278
9	250	803	8030	disapertrotetusd	1948	27.598
9	260	1553	15530	detprnrseiaestlp	2989	60.309
9	270	563	5630	asestrnteiaedsld	2759	22.363
9	280	662	6620	uoentsrtseasrpli	2006	22.638
9	290	1005	10050	elpssiaetnrtgees	2944	39.526
10	10	29	319	plgiisedratemvro	727	0.651
10	20	99	1089	brhdusertlatopes	1404	2.984
10	30	47	517	trelstacoeimbrse	1356	1.539
10	40	178	1958	uoesrttreanemids	1750	6.258
10	50	200	2200	soumetrslatepina	1906	6.492
10	60	169	1859	osestrtneaiodlsd	2250	6.01
10	70	262	2882	ohtsnosewerarstp	1531	8.303
10	80	290	3190	osidtrenetahblst	1832	10.912
10	90	247	2717	shcietaniretbdsr	2136	8.178
10	100	288	3168	ltinsatedersrent	1686	10.641
10	110	222	2442	peraiatinstoterp	1421	8.528
10	120	563	6193	scthhrasteepdsri	1980	19.058
10	130	402	4422	pusdroteseraatim	1615	14.611
10	140	542	5962	shtsstenpairbles	2020	19.154
10	150	932	10252	giesrntraeiadclp	2834	36.887
10	160	599	6589	sedetirssalohebp	2179	21.074
10	170	735	8085	rslpeiaemntroaes	2650	31.043
10	180	445	4895	snedegilerasstem	2457	17.476
10	190	689	7579	easenstreiaedmlp	2413	29.141
10	200	557	6127	bindlareteststin	2176	21.066
10	210	801	8811	dihsletcsaretops	2374	31.032
10	220	931	10241	hcastertsanelids	2527	36.73
10	230	728	8008	slocldareietsrns	2325	26.16
10	240	683	7513	slpeeaistrtnoseg	2827	27.273
10	250	941	10351	rsteeinrltaeelsm	2502	37.428
10	260	390	4290	seialtrntasoreph	2061	15.504
10	270	1474	16214	rtsreaieplndsieg	2799	60.452
10	280	1287	14157	dlpsteaestrcreso	2326	54.933
10	290	709	7799	reaseltnstiequars	2063	24.651
11	10	67	804	sercptoenispsers	1307	2.139
11	20	52	624	tsediloddagyremo	731	1.069
11	30	153	1836	reyeptslaseiorts	1274	5.28
11	40	134	1608	esobtntraeiaprsl	1956	5.195
11	50	106	1272	sflonaewirasstet	1165	3.438
11	60	314	3768	soestnrpeaielsts	2340	13.13
11	70	230	2760	serttoasutlrhsev	1321	6.647
11	80	415	4980	apsrsiletantresa	2144	16.173
11	90	188	2256	odehirtsenaescgl	1981	6.454
11	100	208	2496	geporalssetidens	2495	8.49
11	110	484	5808	mlsdiaertnrtsesa	2318	20.774
11	120	346	4152	elsentanaerilpse	1676	13.134
11	130	382	4584	spstatenelirgnse	1849	14.274
11	140	265	3180	nspueatrrtieresn	1783	11.208
11	150	450	5400	hcsriaeetnrtdeas	1804	17.76
11	160	600	7200	dscheloaartrstes	1944	21.748
11	170	990	11880	hpltsaesternrdit	2196	37.199
11	180	769	9228	rpldoaeistrntese	2342	32.771
11	190	827	9924	osedtniceralsteb	2621	36.192
11	200	867	10404	tnsdaietmltrpase	2244	33.431
11	210	743	8916	inesdrtlseaihtng	2540	28.696
11	220	780	9360	iargntteseasdrlp	2390	34.065
11	230	706	8472	denaretistlsepae	2080	27.532
11	240	958	11496	reiasntlotassrep	2510	41.88
11	250	613	7356	seponarslitedesa	2636	27.372
11	260	709	8508	plassitgtanehers	2207	27.25
11	270	682	8184	sedstirelantgesi	2992	28.616
11	280	932	11184	dnaseitlsraeetrd	2622	41.696
11	290	962	11544	asestrnteiaedsld	2759	44.209
12	10	37	481	arepestrshoasole	949	1.32
12	20	68	884	vuyeranasetitese	932	2.122
12	30	124	1612	tsetutarorilsnet	1762	4.989
12	40	203	2639	tnediesitsrtrape	1484	7.695
12	50	294	3822	oslprtaeeitrsnos	2452	12.597
12	60	142	1846	utessrigesanrted	1985	5.733
12	70	401	5213	tsipnrenoeatscls	1831	16.564
12	80	195	2535	lnrsiaetctshread	1586	7.914
12	90	374	4862	sterartsteiasndm	2252	17.37
12	100	257	3341	nesedrtseialsnge	2229	10.042
12	110	332	4316	seednrtheiasstlw	2234	13.047
12	120	515	6695	tspdeaiedrtnsies	2566	22.169
12	130	466	6058	osagprtneaiebtsr	2441	19.771
12	140	660	8580	ilepstarnetsdire	2469	29.422
12	150	667	8671	teststrseiaedlnd	2420	29.08
12	160	262	3406	drpssealtteiarsn	2375	11.433
12	170	783	10179	pstloeaertrdisei	2106	37.825
12	180	678	8814	beralatistnsered	2422	31.173
12	190	562	7306	mansliteplrtseas	2578	23.734
12	200	771	10023	eressitdlanemerg	2442	35.585
12	210	535	6955	stespardleiostnc	2406	22.932
12	220	1052	13676	sengpirslatebesh	3137	50.895
12	230	531	6903	sgostnireaetgrsd	1852	21.662
12	240	646	8398	heacstrsaeiermdn	2139	30.293
12	250	707	9191	anihtrecesarstep	2175	34.907
12	260	1308	17004	utessrapeniltdes	2900	61.264
12	270	1326	17238	stesinarelitspas	2441	63.98
12	280	829	10777	dseheatrltreiesn	1837	35.903
12	290	1215	15795	lindsaesetrprsou	2180	51.158
13	10	18	252	iobvsarvtdigesac	615	0.447
13	20	86	1204	dtsrraeegnilotso	1424	3.073
13	30	104	1456	rebltalasegisred	1706	3.857
13	40	228	3192	slagetinraesitrd	2107	10.377
13	50	146	2044	helasatetorscine	1667	6.47
13	60	217	3038	stisenetiraltsep	2264	11.421
13	70	120	1680	etsbsraegertunit	1598	5.341
13	80	224	3136	psatainertseseid	1678	9.786
13	90	274	3836	tinasetslarepidr	2424	12.968
13	100	394	5516	sedgrtnaeasimple	2282	17.608
13	110	611	8554	asrdsteitentcars	1841	27.997
13	120	409	5726	soreprtseaenstid	2471	20.467
13	130	689	9646	stesnatrmireseds	2450	33.532
13	140	506	7084	sedcltriiaessngd	2550	20.992
13	150	546	7644	snesileratidresa	2049	24.696
13	160	906	12684	tesdrinepatrsles	2552	43.234
13	170	691	9674	eridsletopastrec	2366	30.159
13	180	555	7770	prlseaiegntrsdes	2744	24.662
13	190	613	8582	pesolarttineserp	2647	29.33
13	200	956	13384	crideseletagsrin	2203	40.898
13	210	729	10206	dstdeiaenlrtgees	2649	33.595
13	220	312	4368	qudrtcieslsteeant	1300	10.318
13	230	551	7714	gneseritsrantpes	2438	27.569
13	240	841	11774	dlsteiaentrcaeso	2623	38.632
13	250	456	6384	tdesdratseiltnlp	2229	19.017
13	260	579	8106	unlaseittresatad	1869	26.746
13	270	475	6650	egnelaridetoesnu	1943	18.638
13	280	858	12012	distterrlatecins	2368	42.979
13	290	1257	17598	slisetanaretsdis	2635	62.024
14	10	39	585	caesmrtpverbdisu	1093	1.271
14	20	50	750	mrtseaensliritiv	1375	1.908
14	30	129	1935	taerstngeiaevrts	2095	5.639
14	40	284	4260	rlsdteaestrphesc	1808	11.451
14	50	201	3015	nepsterisanehlgd	1730	7.676
14	60	193	2895	harpcilotesthsra	1452	7.667
14	70	304	4560	taiosrtneiesndpe	2049	13.77
14	80	355	5325	redostlseiaesngr	2420	16.372
14	90	213	3195	trlpsaisetneterg	2148	9.618
14	100	520	7800	aisgltneeaergrsd	2623	25.076
14	110	402	6030	esrdrenetiltpsab	2076	16.748
14	120	212	3180	garsnitoselttres	1900	9.682
14	130	526	7890	salstirenetagsts	2312	25.861
14	140	705	10575	catslinesergtads	2546	32.535
14	150	614	9210	stasertcbaehmlsd	2101	27.978
14	160	489	7335	olessiartnetersh	1997	22.774
14	170	720	10800	rismnetatselerpa	1702	33.999
14	180	648	9720	destnirsteaestlp	2555	32.475
14	190	766	11490	sgrodenslitesard	2592	37.235
14	200	533	7995	itessntraeiacrml	2475	26.678
14	210	1133	16995	osegrtnreiaetslp	3007	56.652
14	220	1070	16050	regeslanpritames	2537	50.608
14	230	1225	18375	diteperssaecttld	2371	59.389
14	240	764	11460	dsnoresrlatepins	2429	38.046
14	250	633	9495	pmrdsaesetlpriab	2200	29.727
14	260	1123	16845	rtspeiaesnlrtegs	2845	56.455
14	270	786	11790	smlspaieetrnsres	2491	38.139
14	280	603	9045	pedilrcseatetsnr	2007	26.072
14	290	600	9000	palsstegerindpos	2183	25.071
15	10	67	1072	ebtrlashdtesesar	977	2.429
15	20	115	1840	verslatimenshose	1503	5.29
15	30	119	1904	utsesincpelotast	1306	4.956
15	40	235	3760	easertlbseiodgnr	2026	9.482
15	50	129	2064	arhoetsgadirnles	1170	4.554
15	60	241	3856	geseratscteresop	1750	11.13
15	70	272	4352	isedstrneaieblps	2748	13.456
15	80	306	4896	etipsnaltsemierh	1774	14.33
15	90	228	3648	oinstleresaernth	1590	10.061
15	100	436	6976	elasstigatenfrsd	2158	20.837
15	110	253	4048	rcldseaenrtsaieh	2228	12.457
15	120	576	9216	splsreaiernttdes	2834	29.844
15	130	365	5840	rstnmeritaerwsdf	1578	15.8
15	140	422	6752	sceborattnisgser	2360	20.821
15	150	445	7120	aiseltndeaeisrms	2560	23.035
15	160	676	10816	reiasntlteasprdp	2318	32.166
15	170	385	6160	dstreaeirtlmesil	1925	19.084
15	180	913	14608	dlpseiaesntrgtes	3091	49.486
15	190	655	10480	sanslitepareesdr	2647	33.609
15	200	644	10304	laepmtrssitorena	2149	30.124
15	210	1249	19984	pseptralenitsres	3159	66.715
15	220	753	12048	rsucetroseatdils	2057	34.089
15	230	791	12656	stlpeiaenrtssoed	2869	40.401
15	240	860	13760	srasdentlitepars	2957	44.733
15	250	802	12832	asedttineragsdel	2568	41.327
15	260	830	13280	seternirecapstsl	2322	43.067
15	270	883	14128	slamerittnessagd	2722	46.362
15	280	668	10688	biserltreaeipsnd	2309	33.054
15	290	1263	20208	retsdarelepisoms	2186	64.73
16	10	48	816	stasapedbliecred	953	1.666
16	20	68	1156	asegstaloeepdrsw	1563	3.004
16	30	90	1530	mdroeeinntsetilu	1112	3.584
16	40	190	3230	tserieagalnrsted	1461	8.185
16	50	154	2618	setlrtineaecsdrh	1535	7.161
16	60	117	1989	quelaranstriteses	1500	5.73
16	70	202	3434	darsbeteolasivew	1504	8.475
16	80	232	3944	lsteatarenirtset	1726	12.587
16	90	704	11968	sltsoaierdnrsegs	2536	34.401
16	100	419	7123	steleradotinbser	2164	21.326
16	110	309	5253	tarstetaseniridu	1924	16.897
16	120	394	6698	dpmreaestrltseio	2118	21.413
16	130	1162	19754	atessrlpaeiagnts	2791	65.702
16	140	604	10268	laentsrtiesadrpc	1846	30.796
16	150	273	4641	sdrbreleeatichst	1721	12.123
16	160	408	6936	suottprsaseiertn	1797	20.98
16	170	365	6205	baerltsnteossrph	1819	16.423
16	180	831	14127	sngriaeeltrssedi	2544	45.092
16	190	650	11050	aserpitslanemerg	2803	35.421
16	200	952	16184	sarslitedenostrs	2622	49.845
16	210	738	12546	senspirtratecesd	2676	40.547
16	220	1125	19125	pstreaiecrndstes	2741	63.963
16	230	884	15028	dgrsrenelatipsta	2457	46.114
16	240	764	12988	dslcieainrtntseg	2696	38.661
16	250	738	12546	capsstleeitrrnas	2438	37.3
16	260	665	11305	osednrtneiasstlp	2732	34.48
16	270	723	12291	perolatssiredevd	2445	35.345
16	280	690	11730	psesaitrrlaesedn	2232	35.577
16	290	594	10098	gioanltneaessrgd	2147	27.97
17	10	42	756	ovtwrcersesletat	906	1.561
17	20	74	1332	rephdotieslctaes	1068	2.747
17	30	158	2844	dpldseairtnclose	2324	7.555
17	40	138	2484	ttlseaiertngesae	1866	7.21
17	50	69	1242	bidskesostreholy	763	2.318
17	60	439	7902	snasetiltredasor	2671	22.202
17	70	159	2862	tsronreceiasstnm	1665	8.14
17	80	339	6102	gasrtnetetilsras	2359	19.655
17	90	252	4536	plgseainsrtetesd	2558	14.081
17	100	209	3762	sansrtieelsraeap	2053	11.033
17	110	597	10746	mtesaitrlnassper	2249	32.209
17	120	502	9036	lerssieaatngbros	2013	26.42
17	130	790	14220	spastriteneldsar	2438	42.149
17	140	595	10710	stibenalirecotsr	2573	29.932
17	150	825	14850	rstlleaedirtneso	2258	45.182
17	160	605	10890	bsrolatdeteihrsn	1988	29.703
17	170	449	8082	stsreatelrinspos	2580	23.792
17	180	611	10998	aleritagsnepders	2499	33.168
17	190	414	7452	tatdsniegersdato	2043	21.083
17	200	605	10890	deestrltseairpms	2210	33.833
17	210	449	8082	isersladotepinsr	2116	23.653
17	220	980	17640	splsaeiarntrosed	2963	57.785
17	230	1277	22986	atessrlpeiaedtng	2950	70.146
17	240	475	8550	cotsraseperidstm	2118	25.713
17	250	499	8982	splcteaternsrgie	1972	25.369
17	260	1230	22140	sagsplneaietstrs	2652	66.451
17	270	1378	24804	desplirttanesegd	2873	77.219
17	280	461	8298	seisntrniaeoscls	2430	26.322
17	290	945	17010	seestrlneaigdtse	2436	52.502
18	10	28	532	nesastrpliaebods	1539	1.596
18	20	130	2470	sntsaiertlpsraer	2037	6.705
18	30	150	2850	steginrareidstdm	1593	7.481
18	40	205	3895	hesfcirttanemesd	2062	10.878
18	50	206	3914	fenslseruttarohs	1141	8.601
18	60	229	4351	ctsdeaeslrtrepos	1826	14.897
18	70	192	3648	etoesnrpaieaplts	2290	10.62
18	80	327	6213	ietssraloteiinsd	2210	17.484
18	90	267	5073	rsorteptnirasecs	1894	13.861
18	100	308	5852	htabserdireimstn	1632	15.368
18	110	280	5320	rsedetirtsrhpaoc	1669	14.104
18	120	496	9424	scrseeagdtnelisr	2204	25.298
18	130	540	10260	pslieategnrsamit	2046	27.94
18	140	587	11153	sdesenilgratspes	2976	32.099
18	150	373	7087	dersetapsnilures	2717	20.962
18	160	451	8569	ltigeanssreiitrd	1953	24.259
18	170	496	9424	sersdgetelasprec	1772	27.075
18	180	704	13376	sdatiresetalsnip	2803	42.686
18	190	648	12312	sedintreeiasrlpt	2483	36.037
18	200	583	11077	steduarsrtiesend	2114	33.206
18	210	528	10032	rlswetatsireneds	2317	28.531
18	220	767	14573	steslrtneaietspr	2642	46.113
18	230	810	15390	splbieatdrtssner	2532	44.452
18	240	1413	26847	setsdrlieianstse	2232	80.731
18	250	770	14630	sriltansletedsra	2075	41.98
18	260	640	12160	rseteandltiesamr	2011	35.321
18	270	1287	24453	srepetalenissder	3043	80.096
18	280	761	14459	speralatnitsdere	2457	46.919
18	290	1028	19532	relspatesirodens	2800	57.208
19	10	44	880	oiertstneaiedmlc	1330	2.309
19	20	53	1060	tsslrekaatnemisy	1121	2.304
19	30	184	3680	srlseiaemntrnasd	2218	9.675
