Param1	Param2	Boards Accepted	Boards Scored	Board	Score	Time
20.0	240	29	1449	silsnetartepsrsd	1974	13.207
20.0	260	28	709	diaeenrgsteaarst	1704	6.646
20.0	280	61	2595	sidslarepetorsni	2552	26.429
20.0	300	35	1572	grsdaeeiltnmsias	2551	15.993
20.0	320	28	609	rstoelimitastner	1836	5.392
20.0	340	36	2426	lstreaeibrndcose	2283	22.492
20.0	360	48	2114	tcasonepsriletac	2351	19.757
20.0	380	49	2190	rphcseaeitrdtsei	2069	21.594
20.0	400	45	2337	pseloridatenspsg	2236	23.794
20.0	420	63	1889	eslptiaeanrtsges	2826	17.838
20.0	440	49	1699	msldeaiertnsseta	2691	18.384
20.0	460	30	1510	perglanesiteters	2918	16.773
20.0	480	39	1533	dpsloeattrieesrd	1999	13.764
20.0	500	40	1724	strgrenadetisals	2668	17.123
20.0	520	36	1989	deesntrnsaiopelp	2571	20.368
20.0	540	43	2535	cestdirpneaehtsl	2297	26.889
20.0	560	47	2597	ategsrrpeiaednts	2539	28.932
20.0	580	43	1671	seisdnlpeiaertsr	2629	17.486
30.0	20	27	137	tesmdanipereshts	1427	0.848
30.0	40	21	195	ttitadescerphtac	1120	1.295
30.0	60	55	353	ohdfsaeetersinac	1153	2.405
30.0	80	28	676	vltseeaernrpseis	1965	6.933
30.0	100	60	252	quinsiatesercssta	1268	1.734
30.0	120	28	950	spdlteianarssote	2002	9.371
30.0	140	53	787	osthpremeaintstg	1767	6.8
30.0	160	26	560	cdsteieertnrsaiu	1892	5.189
30.0	180	31	770	aesatlrtsaieetns	2074	6.637
30.0	200	53	967	seedprntoiasstec	2303	8.619
30.0	220	61	1370	cbelorasnitrgsen	2065	11.349
30.0	240	31	473	resqusltieranpets	1559	3.534
30.0	260	49	958	sersprtiiaenndls	2288	9.125
30.0	280	83	1412	enisstererapdist	2034	12.882
30.0	300	37	666	rategirsneaistdn	1865	5.867
30.0	320	42	1202	oseitrtlesaerpmd	2091	12.274
30.0	340	42	1483	ytourlsreaeitspd	2053	14.5
30.0	360	39	1133	snetirtspoaesclg	1972	9.774
30.0	380	62	1298	tsedolirepatsres	2924	12.74
30.0	400	44	1153	hsdeterisaethpls	2165	11.55
30.0	420	52	1060	itsdnrepseatclts	2197	9.512
30.0	440	41	2315	spldeaiertnsseto	3026	24.935
30.0	460	56	1813	osrdplieeatngrse	2616	16.377
30.0	480	41	3123	gtednrstieastlpm	2365	31.351
30.0	500	55	2061	rstsdeiaenrpstes	2588	21.521
30.0	520	95	2617	seimtnrtiaesclpd	2938	26.464
30.0	540	73	3290	destrinspatelsrt	2688	34.879
30.0	560	63	1498	rsedertnteaidslp	2623	14.994
30.0	580	37	3185	dsneeitsrlaeepsr	2359	32.587
40.0	20	42	203	ratreteslinabais	1037	1.237
40.0	40	45	364	ttsnasedpretumin	1549	3.201
40.0	60	28	193	ltaroitenesnsirt	1209	1.378
40.0	80	59	760	serdpinelatssero	3140	7.285
40.0	100	55	326	artsvrenesaiatlt	1373	2.155
40.0	120	70	1027	sredesnttieaarlp	2365	8.758
40.0	140	79	1081	drepestlntaesirb	2325	9.314
40.0	160	50	587	ashtitesnralswer	1465	4.651
40.0	180	44	811	rsdlteirenatsgos	2038	6.75
40.0	200	53	944	tsimenatgrecsats	1978	8.377
40.0	220	77	1380	eslpnareietadtst	1897	11.543
40.0	240	85	1318	cslpeaeatrntlise	2169	12.593
40.0	260	51	733	sneratistrapesed	2446	7.218
40.0	280	56	1320	stsdreieentldtas	2181	12.435
40.0	300	81	1086	gnesorititadmser	2276	9.553
40.0	320	52	819	stldeaienrspiter	2334	7.67
40.0	340	63	1552	stesenrlriaempst	2302	13.68
40.0	360	35	1036	sdtsetesoranspim	2069	9.908
40.0	380	59	926	sitsonaerlgrseis	2026	6.45
40.0	400	56	1024	steseripenaldtso	2825	9.807
40.0	420	54	1278	cltsaeirrndasets	2376	11.607
40.0	440	93	2294	rsederalitepansd	2506	24.11
40.0	460	68	2766	lersganeretidisa	2214	26.6
40.0	480	36	1124	stegeranelimctse	2372	11.166
40.0	500	51	2405	strcgeiarntlseas	2514	23.367
40.0	520	45	1262	rspmeeiatnrtaose	2200	12.621
40.0	540	26	1055	tsteearsleiersnd	2002	10.407
40.0	560	49	2391	delcniasetrprser	2341	24.078
40.0	580	58	1961	rtngseaidrtsiaeh	2435	19.823
50.0	20	26	178	dxtsaeeirtnrshea	1145	1.375
50.0	40	58	310	esysntrliaeimsts	1737	2.368
50.0	60	68	285	prsteicovalensrd	1097	1.484
50.0	80	50	385	rniesetritapumse	1587	2.791
50.0	100	86	651	lersganeritadels	2481	5.015
50.0	120	68	1035	rtepseassrltcaed	1920	9.542
50.0	140	30	631	tsedcrinelatopes	2612	5.928
50.0	160	59	975	trngseiadltsbeat	2130	8.694
50.0	180	93	1372	sgeinilsdatesers	2400	11.006
50.0	200	51	780	paspleriateandst	1693	6.857
50.0	220	54	1029	tsadonesuritstap	2054	9.759
50.0	240	118	1201	esterilrneaodstt	2079	9.228
50.0	260	73	1187	edraseietrpssaot	1927	10.512
50.0	280	52	892	mrspoeaentlgsina	2029	8.034
50.0	300	83	1480	dripesadptelorst	2106	12.528
50.0	320	48	1057	psreeatstnieserd	2305	10.795
50.0	340	30	445	nqurssletspanahit	897	2.294
50.0	360	79	2317	seesrgndeaielstr	2658	23.206
50.0	380	93	1641	rdseienttraishel	1863	13.608
50.0	400	80	2415	bletarasitessnor	2197	23.349
50.0	420	108	2410	orestnalesitdres	2742	24.576
50.0	440	58	1934	serstnieeatldrsa	2449	18.044
50.0	460	46	2139	stmdeiaenlrtgeso	2510	22.356
50.0	480	63	1747	repssalaetinrsed	2373	16.942
50.0	500	56	3613	slespratritidesn	2176	34.416
50.0	520	66	2678	seiacrtnpaessert	2189	28.457
50.0	540	52	1485	toessrltieaidgns	2709	15.668
50.0	560	105	2532	anedtsirsertpase	1942	24.632
50.0	580	57	2793	lstseaenpridtsel	2539	32.031
60.0	20	20	93	stnopersrotawesl	1225	0.588
60.0	40	56	262	srlwegasunetrdeh	964	1.785
60.0	60	93	452	efcrphaoeetsrsna	983	3.069
60.0	80	54	215	fegniramnteeestd	1194	1.315
60.0	100	122	921	sretteasenilsroh	1776	6.467
60.0	120	47	405	tsegetndroiepmsl	1676	3.028
60.0	140	92	1050	osetnrtseiaesmng	2439	9.846
60.0	160	45	419	rsalenimaterslps	2152	3.724
60.0	180	100	1587	erseatiptnaresgc	2006	14.577
60.0	200	59	862	dnsreiteltarescm	1802	7.152
60.0	220	135	1499	taesltrmseiarnts	2168	13.921
60.0	240	119	1176	seasrtnraiedltsg	2353	10.026
60.0	260	100	1874	tplnsaisertegenr	1883	15.846
60.0	280	115	1182	snisetarretedash	2089	10.645
60.0	300	51	600	qusealangtireseso	1865	5.114
60.0	320	42	1208	spleriasentrtset	2620	13.103
60.0	340	83	1124	gndsseiortlpteas	2428	10.504
60.0	360	153	1875	rdeneritstasalep	2578	17.664
60.0	380	77	1792	spesrlatetirsned	2868	19.325
60.0	400	82	1597	plassintretebasr	2430	16.655
60.0	420	85	1363	renmstaisilpders	2249	12.474
60.0	440	99	903	dpldeeairtnsaiet	2100	8.924
60.0	460	87	1511	seigdrtneiassphc	2438	13.273
60.0	480	76	1395	eltssiaentrpaesi	2670	15.504
60.0	500	121	2112	sansliteperarsdc	3045	21.564
60.0	520	110	2812	elstgiaeentrrsed	2521	28.346
60.0	540	128	2744	sipsnareletadshc	2580	27.805
60.0	560	120	1890	epndsaieltrspaet	2622	19.094
60.0	580	79	1894	ansrgietrltsseat	2141	16.471
70.0	20	21	114	utrsnioenptasers	1061	0.744
70.0	40	43	253	diropesimatsdner	1253	1.715
70.0	60	93	547	sregtnalaeitqumss	1517	3.9
70.0	80	106	336	seailsnneitenrad	1290	1.907
70.0	100	149	919	srespetnharitsem	1872	6.935
70.0	120	85	708	srdielerkiattchs	1662	4.883
70.0	140	83	1132	dessgnteiaerldrt	1979	9.595
70.0	160	102	1331	tsngoliredatsres	2168	10.743
70.0	180	113	1412	cindlateperssoda	2870	13.011
70.0	200	93	1191	desrmatenirtdesh	2485	10.805
70.0	220	81	1809	tsdhsepeniragots	2078	16.934
70.0	240	73	803	quaiasltreteearsn	1312	6.759
70.0	260	112	1469	retadrnseiaesttp	2475	14.931
70.0	280	161	1280	slasatiptneredst	2368	10.071
70.0	300	72	2545	secstarelintdesg	3019	24.545
70.0	320	77	834	utelisagpnerqueds	1457	6.403
70.0	340	168	2066	sertpitelansdetg	2680	18.625
70.0	360	81	2458	mstdeaerrlinsets	2270	22.105
70.0	380	128	3733	pslstaeperidsnel	2182	34.197
70.0	400	107	1775	teuostrpeiaedngs	2358	17.016
70.0	420	186	2166	enscetilsraetegs	2010	19.562
70.0	440	106	2627	delptarssitedent	2616	26.551
70.0	460	88	1416	apensriseateplsr	2328	14.006
70.0	480	99	3084	mpldeaiestrsteat	2565	30.061
70.0	500	113	3021	ohsrcsenratipels	2211	27.503
70.0	520	101	2750	rtassetrnalegips	2427	24.677
70.0	540	69	2240	darssetentlsoiab	2250	20.444
70.0	560	47	922	sriqustenpansrech	1245	6.242
70.0	580	93	3105	isedtnileratsdes	2858	33.39
80.0	20	56	184	hasgsinemataelsg	1167	1.079
80.0	40	126	484	sinrtaterilsetpa	1672	3.161
80.0	60	152	540	ysidtreldeatipst	1882	3.717
80.0	80	183	793	orattieshdntsrek	1286	4.902
80.0	100	212	1187	pitdlanesershtrg	2509	10.116
80.0	120	145	905	selthcaeeirtrdes	1825	6.284
80.0	140	113	1733	lsedatrlteiarsng	2410	17.118
80.0	160	145	1565	elstpatesironesp	2181	13.398
80.0	180	150	939	slioeradtsetinsn	1793	7.332
80.0	200	72	1376	selgtaniritssepa	2440	13.372
80.0	220	164	1515	tedrserepatsline	2466	15.245
80.0	240	107	1972	tuosstrmieaecnst	2088	19.06
80.0	260	72	1390	iatestrseaiewdng	2050	13.654
80.0	280	84	808	quplmeiaentrsages	1748	6.401
80.0	300	87	1466	stebnralietsdtse	2097	13.253
80.0	320	190	1208	ltrdsaieentsgrop	2557	10.208
80.0	340	177	2058	desorntreiaeslps	3303	19.449
80.0	360	70	1575	rlpseaiedntrseos	2995	15.997
80.0	380	165	2180	adsrineletapsris	2485	20.593
80.0	400	167	2788	tsicetalarepsnis	2547	27.43
80.0	420	266	3118	stiseatnlreaapsd	2338	28.78
80.0	440	137	2327	orepstalenicdres	3128	23.708
80.0	460	208	3400	dratsetetirsnapo	2224	32.979
80.0	480	110	2691	eseantrdsaieelps	2676	28.244
80.0	500	106	1743	berslatepistdeng	2864	17.635
80.0	520	87	1821	tseiatrdniaeeslp	2491	17.859
80.0	540	72	2443	mressatnltieserd	2458	25.234
80.0	560	136	2866	sehlrtceonarisep	1927	24.178
80.0	580	205	1824	sitrdneserapstoc	2437	15.911
90.0	20	215	432	endusingtalocers	1501	2.095
90.0	40	212	664	taesertcsiastmep	1519	4.063
90.0	60	153	510	detsonreuairsted	1660	3.138
90.0	80	169	1065	sndrteilralisots	1807	8.174
90.0	100	216	696	nisodertsetarcls	1749	4.891
90.0	120	198	1419	rtpresaesrcluota	1770	11.043
90.0	140	301	1261	letsdiaenerlotsp	2029	8.459
90.0	160	146	744	qudesniettralespw	1743	5.434
90.0	180	286	1777	tscheaeapltrsers	2007	13.964
90.0	200	224	1510	ceastlrtsioedens	2145	11.969
90.0	220	188	1153	trelsnategisdler	2635	9.374
90.0	240	260	1649	dlrsaeoetrstreal	1398	12.208
90.0	260	145	1603	srrsgaieentlstas	2495	15.529
90.0	280	294	1315	sresetictnalures	2553	10.418
90.0	300	160	1363	temisarslitepand	2712	12.615
90.0	320	173	2983	denolirseatetsch	2356	28.581
90.0	340	178	1373	baehlrtsseaircdm	2224	11.93
90.0	360	193	2571	sdimineaastrrces	2037	23.004
90.0	380	245	1769	sciberalntessetd	2285	14.925
90.0	400	188	2466	stlseiaentrpdesu	2814	24.761
90.0	420	95	1795	ipessraletimsned	2819	18.785
90.0	440	90	1622	cdntsaeiltrsiate	1921	16.528
90.0	460	199	2696	adissretetandlis	2464	25.795
90.0	480	183	1700	sresetalanimsdes	2739	16.093
90.0	500	87	2977	dlpseiaertnrseig	3121	31.227
90.0	520	261	1591	strenetsgilaspre	2196	12.091
90.0	540	109	3407	treprsalsetidans	2413	37.813
90.0	560	237	3272	pindlateetrssrei	2555	35.432
90.0	580	133	3371	mstdpanelirssedt	2820	35.94
100.0	20	86	288	esrtwtenarieetdl	946	1.737
100.0	40	105	352	ndecoarsbitelest	1550	2.284
100.0	60	244	1230	gerssnteitalarec	2261	9.115
100.0	80	173	1195	degosranetipdnse	1990	10.452
100.0	100	181	1004	oresustrecaehold	1733	7.303
100.0	120	337	1247	restrtneeiagdmrs	2104	8.738
100.0	140	212	1456	soesdlrtieassthp	2045	11.381
100.0	160	288	1719	ginsrapgterosist	1773	13.364
100.0	180	247	761	quueibrsdatishner	1123	4.401
100.0	200	288	1632	sorsditeneatsgrs	2235	13.328
100.0	220	321	1406	dtsherecenatslis	2212	11.382
100.0	240	270	1481	stestatrrinepeds	2120	12.133
100.0	260	230	1113	sesertrpaeiadstn	2258	9.444
100.0	280	177	1899	stldeaeimrnssiet	2413	17.152
100.0	300	273	1742	terasitelanspedg	2615	13.976
100.0	320	159	2446	slpseaiestrdines	2599	24.221
100.0	340	172	1877	hsdrpinelatesers	2668	17.502
100.0	360	169	2080	snertipseraostrw	1945	17.609
100.0	380	198	1908	silsnateternrsdi	2619	18.063
100.0	400	265	2943	steleraditeionsr	2249	1174.479
100.0	420	204	1912	cseroitlnrassetm	2339	16.026
100.0	440	155	2929	drpeesalntteiars	2408	30.329
100.0	460	136	3375	siesltndeaeiprst	2471	36.875
100.0	480	254	2510	serglandpitesers	3278	24.553
100.0	500	263	4005	drepetalsnisgret	3065	37.129
100.0	520	266	2518	rpoceratstestind	2181	24.103
100.0	540	212	3397	sresetipdnalgres	3278	37.285
100.0	560	304	2239	dneseitrrlassepm	2832	18.835
100.0	580	263	1788	edrpleiopatnsres	2091	15.089
110.0	20	245	501	laioketnrsesmiwb	887	2.319
110.0	40	377	863	seratinemotssarb	1558	4.748
110.0	60	313	748	vdtieranrtesyosh	1206	3.65
110.0	80	311	1066	stelorasrpteeisr	1767	7.397
110.0	100	177	1566	sanspitelertstas	2536	14.999
110.0	120	301	1653	ulessratetintdes	2301	13.408
110.0	140	171	1253	idtssneaerilatsm	2083	9.888
110.0	160	320	1917	aoisntrnseaedmpl	1975	14.355
110.0	180	297	1732	testsinolaredets	2466	14.156
110.0	200	190	1832	tstrepaeiredacse	1723	15.465
110.0	220	327	2242	stareiterenssgdi	2141	17.927
110.0	240	340	1688	dltsetaeserprnis	2143	14.524
110.0	260	305	2821	stisenaldrecistd	2789	30.698
110.0	280	274	2388	prtneaisntledesr	2196	23.175
110.0	300	371	1918	seednrthoiaspmle	2242	14.465
110.0	320	298	855	uyeotlstqueaerrid	787	3.924
110.0	340	216	2236	snosgritetaeslsw	2146	18.657
110.0	360	198	1661	atissnaletepdsra	2289	15.237
110.0	380	203	2905	tsicetalsrepgnis	2632	36.038
110.0	400	223	4108	taessrlpeiaedtng	2972	45.556
110.0	420	350	1508	gnidetelsrasniet	2329	11.778
110.0	440	382	3987	dlsmeiaerntrdeso	2811	43.826
110.0	460	257	1793	mildsadeterssipt	2295	19.402
110.0	480	317	3193	esldtlaesirtdens	2247	28.482
110.0	500	390	2578	seedntrgiaerblst	2520	23.793
110.0	520	153	3682	sraletiptnessard	3053	38.815
110.0	540	354	2129	mpersalsnetadirs	2202	17.14
110.0	560	429	2970	delpsiasnrttgees	2559	26.531
110.0	580	300	3406	sdesrtnreaieplcs	3136	41.079
120.0	20	337	705	letmasripetsdool	879	4.252
120.0	40	390	964	ytequraerpirsmsta	954	5.196
120.0	60	341	893	sehqurtacernslsee	1348	5.206
120.0	80	366	1070	srnieaesplthsoac	2013	9.065
120.0	100	377	1359	sptsiaetnrrdgesi	1896	13.023
120.0	120	330	1484	gustsenolaripets	1757	13.848
120.0	140	177	915	retrstasenipidoo	1843	8.868
120.0	160	296	1761	rtdoretiseasllpm	1675	17.907
120.0	180	388	2460	desantrpiaeiplsd	2848	27.691
120.0	200	284	1778	tesostrniaesblpr	2366	22.104
120.0	220	173	1439	sgnsreiaetlrtsta	1945	12.769
120.0	240	388	1981	sapstiredentgesa	2510	17.718
120.0	260	450	2087	bedilaresteshhit	1813	15.732
120.0	280	296	2774	srestnicetalsres	2687	28.526
120.0	300	321	1539	clsteaiertnrsees	2558	13.728
120.0	320	298	2328	destntrniaeuslcd	2409	20.775
120.0	340	459	2963	derolatpsiesondr	2281	24.766
120.0	360	409	2704	seditarsliteesng	2751	24.313
120.0	380	373	2079	grshraecnetadisn	1652	15.616
120.0	400	272	1941	tstenilrgeaedrst	2044	16.775
120.0	420	252	2748	rgncseiattrlsaes	2371	26.516
120.0	440	434	2953	sethrniseralstep	2812	26.444
120.0	460	289	2290	seestrnteiaespld	2922	22.7
120.0	480	418	2856	seisrtngeiaespls	3124	30.286
120.0	500	407	3688	redssilgtanereds	2743	33.812
120.0	520	380	2417	snisetamsrelcaps	2553	23.357
120.0	540	417	2292	senqurtaiaeldtpse	1849	17.563
120.0	560	242	2801	tlprtaessertdnia	2407	27.057
120.0	580	427	3086	setantrciaesslpd	3110	29.571
130.0	20	338	543	snehtpisetalsrun	1348	2.168
130.0	40	364	998	tsphierolatrrses	1404	6.02
130.0	60	433	1089	lerbpatorecsdihe	1873	6.683
130.0	80	471	1519	qulstieapntreaesi	1872	11.288
130.0	100	559	1425	setslariitnoresc	2206	8.272
130.0	120	366	1324	gamynerssitequela	1591	10.767
130.0	140	400	2110	dtsreaelprintset	2051	17.666
130.0	160	325	1636	derslinosatepers	2907	13.65
130.0	180	507	2077	saneltiserecstad	1989	15.307
130.0	200	331	1476	blesratrtinosedg	2200	11.457
130.0	220	255	2113	sltstaeneridrsop	2326	18.619
130.0	240	413	2334	osigprtneaeotssr	2179	21.167
130.0	260	425	2298	snetirtspaesserd	2061	19.292
130.0	280	201	1759	eplssaientrndets	2953	16.971
130.0	300	404	3216	pisrlatederisgns	2405	30.633
130.0	320	388	2026	iseaprtneaietslr	2409	21.698
130.0	340	335	2115	idrsaretetinslas	2501	20.585
130.0	360	324	3245	ridstengsalecors	2428	29.86
130.0	380	460	2405	gndseiaestrttuos	2366	21.219
130.0	400	456	2109	sendrtieeatrplse	2788	17.61
130.0	420	400	2204	cdrtiaesetinsrom	2043	18.486
130.0	440	343	2096	rsdoseripatemils	2405	17.947
130.0	460	525	2435	stlseiapdnrusets	2823	19.928
130.0	480	352	3656	resopltneaiestrs	2543	33.33
130.0	500	445	1613	soesdnrteiaerstb	2319	12.255
130.0	520	351	3030	dosanerttilesaps	2800	29.215
130.0	540	338	3033	tlgssaenirtidesl	2111	28.699
130.0	560	381	4611	deshrnteeiardlsc	2545	45.75
130.0	580	350	2572	aierltnssarepect	2320	22.549
140.0	20	470	771	lmrnaespnrasstet	1120	3.366
140.0	40	489	1052	sgsurenomatrisce	1420	5.342
140.0	60	453	1003	eedssnreniatgles	1859	5.507
140.0	80	519	1108	lneyiathnresgcar	1331	5.19
140.0	100	464	1203	asensotineradats	1646	8.29
140.0	120	588	1445	senirntseaisldel	1747	8.342
140.0	140	528	1942	eesepltreaiertnd	2257	15.892
140.0	160	367	1736	delisitcntaresep	2065	15.088
140.0	180	404	1583	eprtsaiectnssegt	1976	12.402
140.0	200	407	2293	bsetirtlseasrpdh	1804	18.846
140.0	220	470	2098	srepotalenissret	2922	18.611
140.0	240	410	1620	stndaeierlpsstop	1904	11.775
140.0	260	340	1838	gelonapetirssedi	2611	15.082
140.0	280	559	2321	tsrdorepetaltsib	2405	18.875
140.0	300	388	1943	soephtrssaiepltn	1945	15.646
140.0	320	553	1717	reitstrnlaesepmt	2148	11.446
140.0	340	326	1539	stoperasditltner	1955	11.308
140.0	360	596	3415	nedssiropaterels	2665	28.936
140.0	380	459	2632	nsespitrareacstd	2039	23.076
140.0	400	469	2313	sidrprseeatnslis	2286	19.6
140.0	420	429	2703	sclpeiaerntrased	2998	28.281
140.0	440	514	3906	rplcseaidrntages	3071	41.79
140.0	460	529	3482	serstalerintdesi	2850	44.763
140.0	480	561	3348	redgsinelatsperu	3104	37.245
140.0	500	539	2824	rditonerstasretp	1999	22.764
140.0	520	418	2489	glapenistretosad	2440	21.727
140.0	540	435	2139	stosalnrtieterds	1814	15.29
140.0	560	422	2901	srestnaletipsres	3232	27.469
140.0	580	578	3704	dnicetalsrepedis	3046	36.54
150.0	20	157	323	gelspaepstrdjeiu	1365	1.589
150.0	40	466	1189	rthseiatsdnlreis	1435	7.747
150.0	60	533	1145	stldtaeiperssnto	2042	7.823
150.0	80	533	1509	rsilenapnterlisc	1930	11.242
150.0	100	485	1788	pmlsiaenntresess	1788	13.495
150.0	120	472	915	tidehenutareseds	1470	4.742
150.0	140	616	1622	desttnriiaedpstt	2232	10.695
150.0	160	538	1785	etrssiaeendtgres	2177	13.57
150.0	180	473	1166	mstgeansrliestlr	1840	6.676
150.0	200	522	2184	serdtiselantwers	2390	16.249
150.0	220	410	1676	atsrnrediealstts	1996	12.726
150.0	240	642	2017	tsdiiaerrntegest	2077	14.808
150.0	260	569	2509	bastloteperidasn	2191	21.177
150.0	280	601	2885	sctseaieplrnsets	2890	24.833
150.0	300	539	2715	asedtniterasscep	2729	25.732
150.0	320	418	2301	gdesenirslatbres	2758	20.899
150.0	340	427	2483	seedtrntaiespldr	2564	22.019
150.0	360	513	2881	slpmteasiretcnsd	2516	24.136
150.0	380	443	2667	hrseetalenipsder	2763	23.086
150.0	400	425	3163	slngtiaeetrssroc	2486	27.476
150.0	420	478	1674	etumsrinpaesqultr	1842	11.928
150.0	440	440	2310	dlmdeaiertnsseta	2755	20.922
150.0	460	518	2241	dsnsmetiharescls	2206	17.666
150.0	480	413	3184	tcessratepindlse	2633	29.394
150.0	500	510	4114	plsreaiertndoseg	3080	37.772
150.0	520	427	3773	stisenaldrepatsd	3035	39.15
150.0	540	441	3716	stesantrreiatslp	2870	36.704
150.0	560	527	3058	salsnitederarspm	2744	28.44
150.0	580	566	3263	sedsliretantresi	2671	32.488
160.0	20	506	784	metpralsttisiner	1515	3.097
160.0	40	410	1001	erthlitesarstepw	1552	6.235
160.0	60	387	926	nsehtrtsoaieubld	1740	6.4
160.0	80	575	1226	quuladetseserepie	806	6.608
160.0	100	474	1057	osedrtnreacetsht	1720	6.485
160.0	120	556	1889	tsderelieapantsc	1789	13.091
160.0	140	565	1961	reessrvlieaodtsc	2057	15.678
160.0	160	619	1571	otsearincletseas	1711	9.372
160.0	180	331	907	qunuoaptrraesseda	1007	4.892
160.0	200	474	1655	aressitdlanevers	2362	11.906
160.0	220	458	1787	sengtirocatsbleh	2288	13.715
160.0	240	596	1845	dstnretenesagirp	1700	13.399
160.0	260	464	1810	dgnsserilatecins	2727	14.352
160.0	280	487	3094	esndrtieeatrblse	2524	26.766
160.0	300	564	2216	oiesnrtnteaidspd	2114	16.379
160.0	320	602	2420	pcsrlatederisgns	2349	18.404
160.0	340	507	3923	spislarncetedisr	2684	44.356
160.0	360	586	3152	lcseaierrtnasets	2390	35.687
160.0	380	519	2701	pletaranetissrel	2172	31.841
160.0	400	372	2291	tserlenicardstes	2058	25.693
160.0	420	666	3336	sertpansliteders	3091	37.811
160.0	440	457	3074	arespntlseiadtrs	2471	34.735
160.0	460	559	2602	sertntaiiledopsr	2130	25.147
160.0	480	521	2261	oserrtndeaiodspr	2271	24.313
160.0	500	601	5383	sldreiaetrntsges	2895	71.268
160.0	520	733	4523	plsreaiertndoser	2976	40.996
160.0	540	383	3511	pesplartteiesnds	2646	34.444
160.0	560	623	5007	sandliteparssedi	3046	55.661
160.0	580	485	3041	smrspaieeltnrsag	2931	26.077
170.0	20	367	577	rrwnesaetlbrsuot	1100	2.428
170.0	40	578	1090	crattiespnteeors	1422	5.309
170.0	60	612	1326	asiepltnoaeahcsr	1832	7.287
170.0	80	729	1739	slctetaharesqupst	1773	11.284
170.0	100	520	1186	rderetisalonpreg	1702	7.686
170.0	120	598	1706	sertlatetinsseri	2484	13.748
170.0	140	632	1398	rtrgesaeepelsris	1656	9.271
170.0	160	560	1445	easeltrnaeiondst	1891	8.948
170.0	180	537	1454	destpatglinesers	2534	11.507
170.0	200	614	2400	rtauesntpitelars	2461	19.269
170.0	220	545	2114	rsesetlpniaeasrd	2418	15.764
170.0	240	403	2208	rsnateishaltspre	2011	17.48
170.0	260	696	2675	masapirtlenesads	2513	20.753
170.0	280	588	2531	serdlatetinssero	2858	20.666
170.0	300	664	2839	deserntriaesslpd	2693	24.641
170.0	320	640	1526	tesisprteaorqudis	1239	8.104
170.0	340	660	3268	sedslirepantmesa	2670	31.62
170.0	360	607	2134	rlpeeaisstrdhoea	2107	17.978
170.0	380	708	3503	stlmeaeiprnssote	2428	32.81
170.0	400	717	3204	snidateslertspac	2487	27.275
170.0	420	488	2584	splseiaedrntsets	3158	27.126
170.0	440	627	3124	sdistrepetalsnic	3152	30.438
170.0	460	632	2732	drsnaetiltraseps	2249	23.777
170.0	480	728	3562	orepstalenismder	2875	32.236
170.0	500	598	4261	soernrtseiaestlb	2659	45.628
170.0	520	712	3517	setdnteserahspoc	2372	37.9
170.0	540	622	4838	sresenilgtapsrem	3233	52.94
170.0	560	412	1150	oaqusmitekeradspg	1147	6.266
