Param1	Param2	Boards Accepted	Boards Scored	Board	Score	Time
2	150	225	675	geabdnlsteiahsrv	1774	3.261
2	160	395	1185	cesthorepinedest	1776	5.632
2	170	444	1332	slpsaeiarsnreite	2169	7.532
2	180	632	1896	sengrstietarsled	2410	10.384
2	190	1216	3648	prtdaiesntlrseab	2431	19.681
2	200	1057	3171	nesadteperalrsob	2103	17.153
2	210	675	2025	sidrnarecetsshen	2049	10.422
2	220	723	2169	dlpreaescrtsseat	2304	13.55
2	230	615	1845	dltseiaesrngteos	2674	9.998
2	240	948	2844	rschetaenirpsels	2493	14.831
2	250	985	2955	paselitrrenasegs	2529	16.964
2	260	947	2841	osegtlaneritsdes	2967	16.443
2	270	1366	4098	pactserstineralg	2513	23.895
2	280	645	1935	dplsseatrtreuocs	2089	9.978
2	290	1489	4467	slmspaiedrtniesa	2507	23.879
3	10	42	168	arwkoieemsnreete	720	0.569
3	20	77	308	htamrsepertsnial	1356	1.447
3	30	93	372	rlivatesetsresou	1079	1.422
3	40	138	552	stnerileeatrtsso	1671	2.583
3	50	201	804	rfonelrspaetesti	1507	3.501
3	60	201	804	gevoralisitemors	1712	3.266
3	70	249	996	gredenisstatorec	2463	5.657
3	80	195	780	otepansrsieahtll	1600	3.659
3	90	278	1112	esoalrtmaierntsd	1768	5.799
3	100	472	1888	blessaidteneesra	1804	8.393
3	110	230	920	sresenilatralosp	1735	4.14
3	120	444	1776	hoctsraseteltdif	1860	8.74
3	130	558	2232	sntriaesltrpsedo	2506	11.814
3	140	524	2096	egedsrntteaihcsl	2236	10.363
3	150	757	3028	telssaricetorins	2323	15.951
3	160	517	2068	pgesaronstelesav	1618	9.988
3	170	627	2508	dslbteaiirntsges	2955	13.945
3	180	498	1992	espatiltnateresr	2160	9.984
3	190	860	3440	sarsetieenalgrsp	2685	16.319
3	200	1255	5020	anedetilsrasapet	2763	26.131
3	210	881	3524	ldngaiesprtlseas	2625	19.404
3	220	559	2236	stareilpnresstad	2376	9.249
3	230	1048	4192	stldeaieprnsseta	3086	22.967
3	240	747	2988	parusetstanerimd	2207	14.616
3	250	877	3508	retspirdlanecets	2659	17.656
3	260	1358	5432	detorstrseiadngl	2105	23.511
3	270	765	3060	stasierdlniegats	2384	15.582
3	280	658	2632	dstseaietnrmosep	2261	13.208
3	290	1160	4640	retcpsraaesnlted	1868	21.189
4	10	24	120	ersdoaretisisnop	820	0.424
4	20	137	685	tcesontrsraeolps	1469	2.484
4	30	65	325	leerdartwineatsg	1294	1.191
4	40	313	1565	tseclrndeaieptsr	2284	5.884
4	50	233	1165	emsparietetnshsa	1811	4.906
4	60	315	1575	ctdrpaesserttsni	1823	7.008
4	70	209	1045	toispsldteeasrth	1676	4.678
4	80	414	2070	mctrsaestrlsepou	1612	7.806
4	90	470	2350	tattsinemersdatu	2106	11.488
4	100	241	1205	ctsrehaderewatst	1449	4.368
4	110	343	1715	odensritteasdill	2043	6.97
4	120	519	2595	pserdirpneaeestl	2032	11.771
4	130	387	1935	lideaerprtsoesin	1730	8.131
4	140	416	2080	rosgptneeierrdls	1888	7.842
4	150	750	3750	sdgsenisrtemosar	1951	13.267
4	160	535	2675	dnpeeiassrlttaed	2564	11.571
4	170	624	3120	anedtritseasdplc	2559	15.273
4	180	551	2755	hoosstrpieaedlst	2398	15.1
4	190	332	1660	adslneiaitrpsmes	1942	7.255
4	200	676	3380	dtrwesaeretlehsi	1724	13.684
4	210	385	1925	geronatstilesera	2417	9.332
4	220	790	3950	gesolartmiterens	2654	19.001
4	230	898	4490	drsteirentalestb	2322	18.576
4	240	939	4695	seosrplreaiestnd	2942	21.395
4	250	1360	6800	derenilsetapsred	2767	33.534
4	260	542	2710	wastteresedipons	2032	12.782
4	270	547	2735	tsdrhreieatnslus	1861	10.56
4	280	1079	5395	esigstlnneaedirs	2310	24.54
4	290	1039	5195	seasplrtiaeintsd	2449	25.071
5	10	31	186	figflernsaeonsth	1074	0.497
5	20	101	606	oestlaretineescb	1466	1.941
5	30	144	864	monscateteradops	1761	3.008
5	40	114	684	inetltasericseht	1333	2.123
5	50	183	1098	anerlitsparegstd	2113	3.827
5	60	293	1758	esrametilanesird	2256	6.456
5	70	173	1038	snlmitaeestrnhes	1501	3.614
5	80	305	1830	esiartnmeiaescls	2289	7.944
5	90	251	1506	seeadntrpaissled	2383	5.98
5	100	505	3030	reappltssieternd	2381	649.41
5	110	284	1704	latrdisenerpstas	2262	7.64
5	120	630	3780	gesrdrteeainplsa	2779	16.212
5	130	411	2466	dltseiaesnrgstes	2779	10.114
5	140	321	1926	metsdirelanefsth	2097	7.686
5	150	1099	6594	agesslndeaiertsr	2714	26.358
5	160	556	3336	dtpseiaesnrcatos	2479	16.975
5	170	336	2016	osentridaceleshe	1616	8.352
5	180	1229	7374	srtseaieglnrdest	2441	29.086
5	190	516	3096	rplsseaistnrored	2388	11.783
5	200	1079	6474	serdpatelinsdert	2990	30.285
5	210	626	3756	resotiptnalecers	2475	16.483
5	220	1221	7326	dntseiaeslrptest	2910	33.887
5	230	1066	6396	opsdaretetinslas	2672	29.198
5	240	1254	7524	slasepitarencdsg	2945	32.582
5	250	689	4134	satsltroieucdnst	2015	15.314
5	260	859	5154	pmessaintlrtdese	2417	19.648
5	270	924	5544	gsesintraleabspd	2313	22.4
5	280	951	5706	stisenrmgeaedlts	2531	23.611
5	290	387	2322	otsdpserarenctos	1607	9.917
6	10	14	98	emrntaetntlswfoe	697	0.199
6	20	88	616	hcoreratslesodte	1642	2.328
6	30	152	1064	seilrnttteussrop	1416	3.498
6	40	238	1666	rseretamsrinopse	1921	5.896
6	50	184	1288	sltsateonirssepa	1895	4.671
6	60	165	1155	wershoefstldteas	1449	3.391
6	70	171	1197	stennrateitsquset	1523	4.464
6	80	262	1834	potentrsieaisldm	1847	7.46
6	90	418	2926	selaratsitersnod	2184	11.693
6	100	313	2191	geredntseoitslre	1677	6.679
6	110	480	3360	sntdiaesltreserp	2386	15.316
6	120	412	2884	apessranetiltsed	2752	13.03
6	130	708	4956	heatstrsaoiecmnd	2125	19.795
6	140	311	2177	esndoiegprtlseas	2174	8.098
6	150	695	4865	predotalsceshert	2093	20.552
6	160	526	3682	esnrtieaartppsou	1981	15.047
6	170	402	2814	opsrilehetacsrti	1983	10.222
6	180	1015	7105	srtdniesetapsroh	2106	27.891
6	190	296	2072	apohirtsneeatsld	1852	8.357
6	200	838	5866	trehseisgntpraor	1985	20.49
6	210	940	6580	parsliteeandsres	2533	29.096
6	220	703	4921	erasplitsanetesr	2058	19.395
6	230	812	5684	staeestrreiagndw	2121	24.086
6	240	538	3766	gnedsritelasdmpe	2500	13.993
6	250	481	3367	sredetamnlspmier	2266	12.191
6	260	973	6811	estrliredanepets	2464	28.808
6	270	1480	10360	tsgdarenelitspas	3026	41.341
6	280	1036	7252	sntseaieplrdseas	3034	34.14
6	290	1292	9044	rsrgetaenilpgaso	2767	35.852
7	10	50	400	seloettparespldm	1102	1.06
7	20	88	704	disaneltrotebise	1490	2.008
7	30	218	1744	eschatinilegsdrs	1700	4.338
7	40	171	1368	eiudrtneeatsdspu	1626	3.701
7	50	299	2392	edetnirsseaerttl	1976	9.028
7	60	191	1528	derofatslterusic	1604	4.895
7	70	209	1672	blivsaedtsrnreto	1812	5.634
7	80	418	3344	estslaieitrdsnes	2330	12.573
7	90	306	2448	dsadetentrisnape	2140	9.738
7	100	368	2944	rstoheracaletspt	1984	10.695
7	110	492	3936	sesttnrdeaiedlps	2940	15.864
7	120	378	3024	spdlaeialcrtsaes	2090	11.493
7	130	559	4472	caselrtneeiadspl	2476	18.413
7	140	281	2248	dtsesetirorameps	1969	8.312
7	150	535	4280	desaertnpaiestsr	2392	16.492
7	160	460	3680	taseintrreeatspl	1784	13.945
7	170	872	6976	geersnittlaserep	2423	27.198
7	180	651	5208	esetnrtsoiaemblp	2616	20.667
7	190	500	4000	seedtrnssaetpgrd	1887	15.121
7	200	984	7872	isendrtiaelatspb	2152	28.596
7	210	539	4312	nsesirntteairscp	2073	17.124
7	220	565	4520	destnirematusels	2656	18.328
7	230	417	3336	seialrttoaeshpmd	1948	12.148
7	240	860	6880	mastperilatesins	2601	29.84
7	250	605	4840	slasetnrriegamsd	2190	16.642
7	260	640	5120	rtsnatedilergnas	2050	19.033
7	270	1066	8528	mindlatesersdipa	2687	35.256
7	280	1609	12872	rstleiaendrtsges	2705	48.435
7	290	745	5960	sglatenihartcose	2111	20.23
8	10	25	225	mentratosibcelaa	897	0.506
8	20	148	1332	hsidtneterasslim	2280	4.44
8	30	102	918	tenudtrcieaesnst	1724	3.355
8	40	260	2340	rselerattnisesem	2225	8.614
8	50	208	1872	lesitartnisederp	2187	6.251
8	60	91	819	vniqueosnertegnam	818	1.912
8	70	277	2493	telisarbsteiorsd	1782	8.986
8	80	473	4257	singlatebersdone	2479	15.439
8	90	296	2664	segalanspiteesrt	2805	10.484
8	100	353	3177	dsoiertntaesilpa	2070	11.693
8	110	538	4842	srenrepscatohsrt	1671	17.086
8	120	328	2952	geshnapotiresets	2362	11.216
8	130	554	4986	sldtaiesntrmseap	2625	19.282
8	140	545	4905	serprtlaaetidsna	2489	19.936
8	150	468	4212	sovepilrnaesstrt	1864	14.149
8	160	593	5337	serotapuirtssned	2116	19.328
8	170	411	3699	sporatestridesaw	2135	13.509
8	180	1065	9585	spleeiastrntsees	2727	41.309
8	190	617	5553	ntseeitrrsaeetlp	2174	22.738
8	200	990	8910	osrcrteaeasdlste	1795	33.734
8	210	1027	9243	tsepsraleticgned	2956	36.693
8	220	586	5274	tsuratederilbmos	1743	18.324
8	230	935	8415	otessntreiasdmlp	2900	32.759
8	240	462	4158	silenarsgetesind	2217	15.049
8	250	904	8136	dplsieaisrtnates	3028	33.161
8	260	678	6102	eresaltnstianers	2221	22.12
8	270	1020	9180	tplsseiardntaees	2586	34.462
8	280	754	6786	asehtrtcseairplb	2469	26.954
8	290	903	8127	setodrlseiaestng	2967	31.606
9	10	61	610	bsthgiaetnrtaeso	1430	1.694
9	20	82	820	oaetmstrniesadve	1407	2.3
9	30	78	780	cssenalsretemarn	1133	2.255
9	40	122	1220	esortretaeislden	1773	4.055
9	50	145	1450	iereltsesartpehs	1642	4.776
9	60	290	2900	snicetalprepsods	2783	9.62
9	70	176	1760	etprsaesinrtgtie	1664	5.769
9	80	632	6320	dinuserslatepint	2621	22.191
9	90	590	5900	rgotenrssaietltd	2375	19.212
9	100	279	2790	tsscieaesrntetis	1765	10.952
9	110	551	5510	ntesanariletsdis	1856	17.706
9	120	331	3310	etphseaonrlsgiet	2018	10.65
9	130	633	6330	strdreaepintlase	2240	24.236
9	140	583	5830	petslaresintteso	2657	24.032
9	150	441	4410	gesdnretitasslep	2566	16.057
9	160	422	4220	plcdeaestrntseia	2590	16.286
9	170	464	4640	oprcsiaeetndrseg	2613	17.261
9	180	885	8850	sdrseaetpltnosia	2504	33.637
9	190	903	9030	stosentrreiasdps	2539	33.875
9	200	882	8820	sinsteraitepclas	1906	33.168
9	210	1803	18030	sedsrtnreaieplsm	2901	86.605
9	220	1023	10230	snasetilarepcdsr	3045	40.338
9	230	921	9210	gseptnaletirrsed	2777	40.898
9	240	821	8210	resodilpneaestrs	2833	35.407
9	250	991	9910	silsnateetrssrop	2434	49.493
9	260	446	4460	retiserstanelidt	2100	26.247
9	270	723	7230	dnstieaeltrpteso	2352	37.295
9	280	626	6260	osirpreseatedsld	2142	27.026
9	290	511	5110	laropintseestrdl	2248	22.86
10	10	27	297	sschtaiorellsore	1348	1.306
10	20	80	880	lartietotsnrteei	1071	4.077
10	30	121	1331	asnrrtaeeiltdens	1706	5.756
10	40	98	1078	ndstgiettnresods	1429	3.53
10	50	313	3443	otshnreteiasstle	2142	15.4
10	60	458	5038	stipenaliressdte	2855	27.091
10	70	263	2893	pasimntreiaescls	2350	15.321
10	80	506	5566	sedsrenipitelars	2625	28.629
10	90	418	4598	sperlestgateford	1446	19.795
10	100	331	3641	sticenadsrelteps	2210	20.356
10	110	494	5434	splseiaedrntsets	3158	31.216
10	120	617	6787	delssiapntredest	2809	37.251
10	130	751	8261	larepitssenaderg	2956	38.943
10	140	531	5841	piltsateterssdro	2114	25.33
10	150	235	2585	roessndrteiesram	1550	9.676
10	160	913	10043	sresenchitarspes	2288	38.181
10	170	353	3883	sersliteraneetsd	2413	16.372
10	180	1293	14223	dtesentrsiaempls	2825	56.422
10	190	813	8943	samptilanersdest	2550	38.642
10	200	693	7623	asotplrbeiaesnts	2300	30.312
10	210	901	9911	strseaiepltnbase	2545	40.346
10	220	531	5841	reonatsrcsedehal	1505	21.466
10	230	336	3696	esngtilenareegst	2148	13.705
10	240	900	9900	soiartncaeselpdi	1914	38.88
10	250	421	4631	chacoseniltrbaes	1525	16.478
10	260	1140	12540	mpassirtneterals	2306	47.834
10	270	455	5005	prsdaeeintsrecou	1824	17.864
10	280	1012	11132	gesanrtliaesldpr	2425	42.381
10	290	1052	11572	dslpeiaenrtssted	2798	43.837
11	10	52	624	mtisurenosaeetlo	1144	1.563
11	20	141	1692	dtessertlinaagwe	1722	4.659
11	30	199	2388	srenetisratpselu	2274	7.703
11	40	94	1128	tenasrateitslane	1558	3.47
11	50	223	2676	edngseaihtrsacoe	1697	7.608
11	60	162	1944	orebstalietedrst	1744	5.868
11	70	158	1896	getsnosesirahetl	1606	5.757
11	80	240	2880	otersnasaeitmgre	1739	9.715
11	90	376	4512	alsrgietmntesars	2167	13.118
11	100	452	5424	slesotlrhoaecspd	1879	15.991
11	110	631	7572	setsdrlteiaestns	2698	29.668
11	120	464	5568	sredatrlteiarsnm	2367	26.079
11	130	324	3888	bansliteserttads	2649	16.001
11	140	245	2940	oiagntrlseesdirt	1930	10.52
11	150	333	3996	sgeranisetaldrem	2490	14.831
11	160	628	7536	bepslardsteaerch	1926	26.062
11	170	333	3996	rdlsseilntanoreg	2031	14.331
11	180	418	5016	dtsheaesrlprties	2135	18.879
11	190	1148	13776	sedstiranaledeps	3084	55.609
11	200	850	10200	deatplrssaieetnd	2895	41.585
11	210	889	10668	ptndsieolarspete	2358	37.158
11	220	985	11820	splseaiacrtnsies	2950	44.275
11	230	616	7392	setsltreeaindpsg	2506	23.887
11	240	489	5868	sanectldseisrgno	2008	16.207
11	250	850	10200	smlceiaenrtssaeh	2583	36.132
11	260	814	9768	staiertnpaessldr	2384	44.244
11	270	667	8004	desamrndaietltss	2088	26.857
11	280	725	8700	destlinepatrrese	2607	30.098
11	290	953	11436	rplbeiaenstrgtes	2873	40.142
12	10	60	780	boheesaverentsig	997	1.652
12	20	131	1703	soettrnsaeiagstl	2007	4.657
12	30	59	767	ltspeeaitsrotetc	1032	2.393
12	40	100	1300	dertniseerapstle	1851	3.848
12	50	140	1820	pawhstresetelind	1293	5.31
12	60	334	4342	eslbtiaeanrtgese	2266	13.836
12	70	220	2860	cigalrnseaeidstv	1964	8.349
12	80	341	4433	derepinsslatered	2287	13.149
12	90	350	4550	seesmtnraieaslts	2192	15.284
12	100	553	7189	suettnrsaeiadmtl	2236	23.005
12	110	599	7787	simglanipetsdsre	2512	23.184
12	120	459	5967	dmstiearrtegsans	2001	18.249
12	130	591	7683	srebetaltnimased	2809	27.013
12	140	612	7956	sanstirgletepasr	2354	25.889
12	150	566	7358	histtenesareligs	2089	24.206
12	160	812	10556	esprtaleritasens	2924	36.083
12	170	538	6994	oldnseaerstrotec	1893	21.441
12	180	394	5122	tsmleiaiprtnoses	2229	17.18
12	190	1308	17004	ursdotepsariteds	2044	57.228
12	200	501	6513	pedsrinetalgsers	2832	21.252
12	210	1405	18265	sldmeiaertnraseg	2945	64.276
12	220	253	3289	qusedoateolenbfir	846	5.541
12	230	393	5109	rsldeaietnmrseos	2442	15.892
12	240	995	12935	tsederinopatsles	2920	42.382
12	250	1210	15730	telpsarspitelond	2607	52.833
12	260	613	7969	fantlitesersdpat	2640	25.978
12	270	1200	15600	tsederipenalsted	2883	54.344
12	280	1254	16302	setsdrniaiegwtsr	2306	53.01
12	290	633	8229	sedstniloratspes	2841	25.989
13	10	26	364	perenotnustiiler	906	0.789
13	20	126	1764	hgelgnassitppere	1880	4.133
13	30	164	2296	egpwnlasiterserd	2092	5.871
13	40	78	1092	tsrpieaedntreset	1925	3.43
13	50	272	3808	saterinstedusera	2078	12.346
13	60	166	2324	slstateaonirsret	1689	9.075
13	70	176	2464	ydrnleessltroiaw	1455	7.403
13	80	308	4312	gmrdeaierntsseat	2372	18.83
13	90	248	3472	sngsdeirertecnas	1715	12.84
13	100	443	6202	peneratsselidtra	1974	20.288
13	110	407	5698	rstpderanicesots	2138	17.941
13	120	752	10528	plsdaieintrasets	2779	35.487
13	130	565	7910	pdiselepgratsnis	2326	24.346
13	140	305	4270	crphseestlatired	1758	12.837
13	150	301	4214	eplssaiartenorsg	2222	11.836
13	160	630	8820	tucdsreleiasgnte	2195	25.384
13	170	634	8876	opesslatiteronsd	2415	28.376
13	180	478	6692	snspetairelbdsma	1948	18.906
13	190	1300	18200	deralitssaneterg	3010	56.163
13	200	433	6062	hcsrmatepertdsno	2123	17.229
13	210	671	9394	lcseaertntaiedsl	1857	29.837
13	220	601	8414	toessrndeaieblts	2783	30.051
13	230	431	6034	drudseinhtascret	1805	17.362
13	240	1201	16814	slpsaieacntresos	2798	63.824
13	250	539	7546	psabateleritsnas	2288	27.176
13	260	594	8316	uridstenelasrbit	2086	27.872
13	270	414	5796	ndpaeirsrstasele	1653	18.026
13	280	612	8568	rchsseatdrtlbies	2326	27.327
13	290	651	9114	enidsretteasdlpc	2385	29.229
14	10	35	525	greheretspacemla	977	1.216
14	20	43	645	trehdsatsetamurs	1195	1.666
14	30	141	2115	psrteaternisedal	2057	6.322
14	40	417	6255	sdeliratetpssreu	2044	19.619
14	50	181	2715	saiotrtnaeessdpr	1987	8.114
14	60	127	1905	inspateagsrdreio	1674	5.371
14	70	238	3570	opetsraseticdngs	2182	9.876
14	80	423	6345	cesudrtoeainltse	2098	17.175
14	90	351	5265	dsoberalitetgnsr	2292	16.343
14	100	638	9570	seroprtsaieastnd	2556	35.371
14	110	337	5055	aldrsiepntasserm	1974	18.34
14	120	478	7170	clbriaesntsitera	2063	22.242
14	130	568	8520	setspardlinemats	2712	31.092
14	140	395	5925	slasetintredsats	2541	21.137
14	150	571	8565	rtadesenprisiate	1947	30.434
14	160	825	12375	osecnrtreiaetsml	2367	46.28
14	170	703	10545	dsraietilanesers	2588	42.406
14	180	965	14475	rslpetaenirtsdes	2720	48.539
14	190	865	12975	ustroresenalstic	2437	48.87
14	200	1333	19995	pesolinttaresecs	2807	72.258
14	210	481	7215	sendtitelarssemo	2584	24.861
14	220	742	11130	snederibhtalicse	2363	35.832
14	230	492	7380	ldesiarpstiorens	2509	23.707
14	240	709	10635	edabiseltratresc	1801	34.137
14	250	1282	19230	stsratederinspos	2509	67.58
14	260	620	9300	anisrtemsearllts	2057	30.201
14	270	958	14370	plgneaiestrsreto	2767	49.789
14	280	664	9960	slbseaigtrndsies	2383	29.778
14	290	1090	16350	dsprreleeitastsm	1911	51.8
15	10	24	384	ntaesenodenayomu	438	0.775
15	20	98	1568	sfrwliestantreci	1336	3.752
15	30	149	2384	paecsrlpgeiadnts	2389	6.868
15	40	244	3904	nithstesularobeg	1723	10.236
15	50	244	3904	prtsasegetndrite	1617	10.641
15	60	457	7312	petosarsiteilned	2115	22.461
15	70	347	5552	sregtnatelissred	2624	16.657
15	80	184	2944	tsrndeaeriltfacs	1812	8.495
15	90	389	6224	antsoseiiralnted	1618	18.749
15	100	358	5728	spthitaeelsrsred	1906	16.161
15	110	341	5456	imedetarsritenes	1976	16.064
15	120	213	3408	seestnrtaieaslvd	2585	11.337
15	130	491	7856	leshnatetirsdepa	2272	23.371
15	140	719	11504	itsrnrepealdstis	2229	35.15
15	150	442	7072	ahtscraeeirndsto	1841	21.067
15	160	806	12896	arossnetetisdrap	2448	41.757
15	170	639	10224	epissnattrecgers	2261	32.018
15	180	559	8944	derttaseetinsrag	2090	29.885
15	190	715	11440	sdtsgenarelisops	2193	35.046
15	200	539	8624	siottrnseageslir	2437	25.393
15	210	868	13888	plcreaiertndsees	2994	46.974
15	220	720	11520	cslptiaeernttsed	2583	39.211
15	230	564	9024	lerspateminssela	2565	30.496
15	240	356	5696	gsedunalerittsed	2534	16.77
15	250	858	13728	lepotarssenidtse	2017	46.385
15	260	732	11712	rolssetatirecans	2258	38.375
15	270	974	15584	mpldsaietersdont	2536	50.5
15	280	1317	21072	snedirtselacspeh	2416	65.09
15	290	846	13536	rsngteidatelsrab	2415	41.33
16	10	17	289	utfofleheesadstg	492	0.497
16	20	142	2414	eplcreasntsrisei	1781	6.336
16	30	77	1309	raescnttheiadsrw	1762	3.663
16	40	118	2006	epihslantreteose	1641	5.4
16	50	292	4964	steserntdeiahslb	2233	13.99
16	60	266	4522	opessratteildnse	2707	14.106
16	70	271	4607	nstpeiaedtrlseps	2260	13.142
16	80	421	7157	atsersenetiralsa	1676	20.645
16	90	274	4658	sedercniotalsres	1984	12.426
16	100	471	8007	tsdcselihatecors	2124	22.495
16	110	437	7429	beeslartditaresp	2303	22.688
16	120	488	8296	sdoserinntaecisp	1942	23.405
16	130	579	9843	retdganelirsseta	2658	31.901
16	140	642	10914	pcleaiattrnssege	2184	34.172
16	150	393	6681	diotenrssaeoltch	1858	19.986
16	160	565	9605	eagsdlneliersats	1925	27.832
16	170	461	7837	lestcineratrpeso	2437	24.264
16	180	643	10931	srteeeasdlpcsioh	2109	31.601
16	190	499	8483	fldpeeairstrtase	1858	26.06
16	200	1289	21913	lpsdiaetntrlseis	2755	65.518
16	210	629	10693	tnedisataltrpces	1941	30.427
16	220	355	6035	erubvnedetissrat	1849	16.978
16	230	966	16422	srapetiltnesargd	2873	51.571
16	240	806	13702	hseletagdrncaise	1944	37.935
16	250	798	13566	dtseenaperittsed	2407	42.969
16	260	700	11900	srsueirpntaesest	2124	38.245
16	270	656	11152	lerogatsnisemert	2337	34.21
16	280	1408	23936	srestdalenitsres	3021	75.328
16	290	1125	19125	sdesrtnreaiespls	3286	63.61
17	10	28	504	latnsemdtsuoernt	800	0.969
17	20	65	1170	wpsraiesrtniaest	1724	3.625
17	30	139	2502	prmdlateniradest	1822	6.89
17	40	86	1548	serytieagnltreil	1333	3.773
17	50	208	3744	esiscrtnaeaentsm	1737	10.955
17	60	197	3546	retsstaoiruloned	1404	8.982
17	70	124	2232	ysettrtleaesmdpr	1731	6.103
17	80	148	2664	ptefrasnletiysel	1471	7.49
17	90	339	6102	aseglinatertcase	2151	17.677
17	100	252	4536	iletsarstedosini	1804	12.729
17	110	569	10242	etiearsletoasnic	1807	30.313
17	120	685	12330	retastrseaieplmd	2519	35.389
17	130	396	7128	despetrosiagpens	1959	20.707
17	140	664	11952	dbrdeaierltsseac	2256	39.342
17	150	566	10188	reipstlseaelrdir	1973	31.373
17	160	1235	22230	hsedotirrnacsets	2406	69.6
17	170	425	7650	pstrareaenildtas	2230	25.534
17	180	419	7542	selsprtieatnhcse	2054	22.58
17	190	635	11430	taessrtleiagndns	2491	35.101
17	200	618	11124	sagsltneeiahsrcs	2275	32.437
17	210	1105	19890	parsstieentlgras	2716	60.04
17	220	1245	22410	sregetnslitebard	2647	66.583
17	230	876	15768	colssapeterirsdo	2317	46.329
17	240	688	12384	siesnrltteaidspm	2626	35.983
17	250	801	14418	tsabetilaredcpsr	2573	43.088
17	260	876	15768	tsecenirgatelers	2243	46.03
17	270	1067	19206	pesrlaterinasems	2604	63.607
17	280	554	9972	esaidltnoieesmrs	1889	29.999
17	290	973	17514	tsedenicrtalsrep	2939	55.877
18	10	19	361	rebestsmihauecos	702	0.667
18	20	90	1710	trotelasenieistr	1479	4.76
18	30	59	1121	pstorewydarssetg	982	2.252
18	40	111	2109	dnttreassmreioth	1331	5.193
18	50	83	1577	resaemtrpnaeohgl	1122	3.45
18	60	87	1653	srtswaeglinoostd	1301	3.698
18	70	377	7163	semsdaripetertsr	2076	21.188
18	80	563	10697	setcntraaiepplsd	2938	32.66
18	90	293	5567	eplssaietnrrdest	2573	16.858
18	100	352	6688	sinsetagarelpcos	1973	18.629
18	110	751	14269	dnseteilrratspes	2525	41.501
18	120	343	6517	dsapetsrraietsnd	2180	20.069
18	130	388	7372	aroslitusenareds	1933	19.501
18	140	570	10830	gerenastlitaders	2583	31.877
18	150	331	6289	msirodeselatsreh	1867	16.757
18	160	532	10108	seicrtrdoeaeblst	2047	32.335
18	170	727	13813	delbgiaenstrrets	2359	38.082
18	180	315	5985	tridineletassroc	2128	17.255
18	190	616	11704	tesersrceiatdpse	2149	36.866
18	200	755	14345	srniteatplesasrh	1957	39.935
18	210	568	10792	slettrasetipsnel	2491	35.533
18	220	871	16549	sdetiresetapslim	2523	51.263
18	230	1209	22971	sgerdnisetalsrep	3135	66.536
18	240	678	12882	gtisenalrderostg	2292	34.824
18	250	557	10583	gitcnsareletrdis	1981	30.092
18	260	1230	23370	sedstinelartpecs	3046	76.131
18	270	617	11723	gsetnrtseiaesldr	2799	36.406
18	280	975	18525	dengsirsetaernch	2195	50.972
18	290	836	15884	disorepttsaliner	1961	44.719
19	10	50	1000	hereladopinehsty	1265	2.164
19	20	84	1680	raietlsnteetsnrs	1505	4.424
19	30	110	2200	pelpeasorstrtien	1716	6.127
19	40	133	2660	psnoaeittlesutar	1579	6.777
19	50	213	4260	telasarcsitemons	2205	11.881
19	60	198	3960	esdegntriaesslpd	2514	10.587
