Param1	Param2	Boards Accepted	Boards Scored	Board	Score	Time
170.0	580	629	3598	elspdiaeentrrses	2654	32.002
180.0	20	714	1203	egtfaetorsiruneb	780	4.646
180.0	40	534	969	entedtiairemasol	884	4.232
180.0	60	631	1677	disttenasarcepeh	1608	10.131
180.0	80	567	1736	setgsleterasdvih	1518	11.221
180.0	100	690	1973	crmseaedrtlosabs	1705	11.585
180.0	120	637	2324	stdpleropasecstr	2031	16.631
180.0	140	629	1492	dniatetrrseanepl	1776	8.861
180.0	160	589	2148	dtsbeialnrepotsd	2607	14.479
180.0	180	590	1975	clpdiaeintrssetp	2986	14.076
180.0	200	627	1940	brehesacgtilsned	1938	12.152
180.0	220	631	2045	tslpeiaenrtssooh	2459	13.267
180.0	240	522	2473	smpsiealrnetotsr	2150	18.403
180.0	260	563	1957	osetprtreaeslnch	2055	14.546
180.0	280	559	2927	snaletiptresacrd	2782	24.919
180.0	300	514	2712	saesptrtsiaeendl	2320	23.083
180.0	320	491	1290	quplssiaeasrtbeth	1191	6.871
180.0	340	769	3136	dtspenaeerilstoc	2530	22.58
180.0	360	586	3181	rdeseripstaleseb	2716	28.542
180.0	380	660	2713	resedrtnieaisplt	2730	21.374
180.0	400	568	2677	onestsiteralrdep	2658	22.002
180.0	420	620	3263	parssetentlroias	2230	23.865
180.0	440	639	2740	idsrarebetalshce	2353	21.11
180.0	460	601	2572	ctsrrlneeaigstms	2378	17.224
180.0	480	596	4142	denscitelarssepo	2989	38.361
180.0	500	691	4015	scisenaliteparsd	2814	36.048
180.0	520	676	3590	atessltreaiergns	2789	29.442
180.0	540	512	2006	cstroaeilrndsets	2501	15.085
180.0	560	672	4188	sensliramatedest	2562	38.719
180.0	580	754	2742	stngaieaplrsseet	2856	22.222
190.0	20	639	1152	cewssaiktnrtrser	1011	4.804
190.0	40	478	1286	totscaretenrlsdi	1534	7.88
190.0	60	751	1713	aseegntrseiardsl	2243	9.331
190.0	80	636	1307	pdoceratstesinor	1894	7.094
190.0	100	695	1318	aseyquesnmtiasale	712	5.74
190.0	120	543	1238	lpdriaesentidigt	1499	6.204
190.0	140	638	1479	dasnterocatehins	1928	8.592
190.0	160	758	2609	cspharedelanstig	2232	17.936
190.0	180	631	1949	bdtheaetsrnstier	1826	13.013
190.0	200	701	1704	desarntreiattslb	2174	9.736
190.0	220	773	2216	dpldeiaestnrates	2772	14.59
190.0	240	804	2631	seehnrtseiaestld	2531	18.051
190.0	260	624	2581	drsgperelatesins	2783	20.199
190.0	280	777	3246	rdiserepstalenic	3030	26.434
190.0	300	732	2627	sapstredetindsal	2409	19.318
190.0	320	687	2543	arshitacsnelerds	2075	17.015
190.0	340	486	3248	sepsnaletirosest	2734	28.908
190.0	360	474	1091	quseyhsaletewnrad	1082	5.399
190.0	380	694	2492	serstaeiilpdsoes	1975	16.559
190.0	400	485	2639	anorhtessertpala	1646	19.544
190.0	420	597	4463	dentsitelarsdepo	2886	43.813
190.0	440	672	2963	perosaltstisrena	2227	20.439
190.0	460	590	2387	esaltrpcaiesstnd	2545	18.482
190.0	480	576	2757	palsriteetnrseos	2322	22.332
190.0	500	795	3095	scaehlrtoiesnstd	1830	20.22
190.0	520	678	2872	sarogtibenalsres	2577	21.809
190.0	540	787	4008	plsraieartndtesi	2873	35.3
190.0	560	724	2498	srmsteapsntldeis	2273	17.798
190.0	580	778	3915	dtsceiaesrnrpted	2420	33.911
200.0	20	669	1143	ratisenetiesontw	1080	4.88
200.0	40	633	1607	isarstewreihalns	1038	8.732
200.0	60	629	1101	asodsrepetaltnit	2458	5.772
200.0	80	690	1353	sitslanemersbito	2038	6.688
200.0	100	729	2072	tresanapstileres	2707	12.942
200.0	120	738	1395	stmdeaiedrnsceta	2450	7.171
200.0	140	658	1845	scrbteaertsdoset	1736	12.131
200.0	160	619	1095	sdmudtsiaetqucrre	712	4.411
200.0	180	739	2495	rstsseapdrelents	2024	17.021
200.0	200	793	2421	desartnreaieslts	2843	16.264
200.0	220	942	2223	ntsdeiaesrtltous	2247	12.891
200.0	240	744	2858	aseprtlreiaesngs	2732	19.674
200.0	260	863	2084	ederlinslatepsrg	2525	12.273
200.0	280	630	3022	gardtnesetipsral	2845	25.358
200.0	300	580	2165	rstoetrnsaiegnms	2031	15.932
200.0	320	803	2043	setoltrsoaerspid	2201	12.101
200.0	340	776	2672	testsarepilereds	2348	20.374
200.0	360	721	2627	rtlbseaednrscoit	2124	19.205
200.0	380	661	2304	gderenisrtalsetp	2541	16.767
200.0	400	695	2907	otrssrepeialdtsc	2411	21.86
200.0	420	748	3869	stesantrreiadspl	3053	32.612
200.0	440	800	2753	tesesartlinseder	2098	18.347
200.0	460	753	1810	upalqutessesrlore	800	8.309
200.0	480	818	4318	spaserittnedaser	2629	36.508
200.0	500	651	3671	sipltrasenetdsid	2510	31.778
200.0	520	749	2947	draleitssnaegtrd	2312	22.239
200.0	540	740	3857	retssratelinpdes	2360	31.726
200.0	560	717	3812	detsgnseaiermrts	2191	31.216
200.0	580	714	2919	gndriresetalsnid	2424	23.03
210.0	20	722	1186	nednametsorstape	966	5.213
210.0	40	632	1221	tpreoitsnlaeserp	1710	6.332
210.0	60	794	1602	sgisgnatilerfers	1970	7.3
210.0	80	715	1467	wmldcaeshtrpseni	1703	7.331
210.0	100	770	1914	tesbsirtlenogats	1747	11.327
210.0	120	658	1842	oplsstaeiertdnso	1978	11.905
210.0	140	490	958	osenqurtiiaehsels	1151	4.482
210.0	160	730	2583	rsdnteaistrpneis	1928	18.134
210.0	180	798	2211	dshtteacsrelerps	1920	12.828
210.0	200	775	2392	ltsreaegprndstie	2158	15.583
210.0	220	720	2547	gestnrtsaieaptld	2339	18.866
210.0	240	755	2020	seesnrtnieaitspl	2435	14.339
210.0	260	782	2058	desohalpstideren	1984	11.684
210.0	280	806	2889	seastrtneaieplsd	2722	22.669
210.0	300	612	1941	panslitemeradist	2665	14.0
210.0	320	879	3208	desnltriuatepser	2143	21.676
210.0	340	675	2385	sisrplteeaetrdsr	2080	16.198
210.0	360	825	2341	drseepettlanaris	2037	15.2
210.0	380	914	3041	dsegertntaieslms	2657	22.36
210.0	400	894	3645	srapeteltsirenab	2340	29.382
210.0	420	718	3198	sarspitereniseds	2624	27.564
210.0	440	823	3025	dsrmteienaldbiso	1859	22.225
210.0	460	790	2931	densmitenartsges	2511	21.759
210.0	480	779	3791	slmseiaetrntsaes	2671	30.804
210.0	500	597	3278	denscitelarssepa	2785	31.009
210.0	520	898	3419	slesiatrtnresegd	2742	25.096
210.0	540	778	4394	brtseaiegndrsees	2571	37.215
210.0	560	797	4066	dntsseiatrlpates	2857	34.003
210.0	580	844	3348	smlseaierntrgesa	2964	28.51
220.0	20	755	1190	demesirmstaemest	1550	4.798
220.0	40	799	1412	smiaparsletetsed	1860	6.398
220.0	60	770	1529	hlahseitrnsetedt	1371	7.064
220.0	80	814	1749	sesquctresainoled	1541	9.109
220.0	100	745	1937	msestatrrinergst	1751	11.38
220.0	120	880	1647	fltdseaednrssuot	1781	7.809
220.0	140	869	2376	crsgarenetidtsem	2089	14.653
220.0	160	742	2219	frtseinrslaeopts	1939	13.22
220.0	180	890	2419	beralatsctershid	2226	14.719
220.0	200	856	2111	pseaaltrnisttere	1882	12.679
220.0	220	848	3055	pirsnateetsasroc	1891	21.399
220.0	240	866	1909	dnsquieaesrtltaes	1830	10.749
220.0	260	674	2692	udesrnireateplst	2561	19.859
220.0	280	823	3022	nirsmotepasilert	2426	23.163
220.0	300	569	1746	setsrliaanrdstes	2229	10.714
220.0	320	683	1988	istldeaierneagts	1913	11.768
220.0	340	794	3024	mpldoiaenrtsseta	2495	21.661
220.0	360	764	2153	lpstaiedtrneests	2317	13.329
220.0	380	781	2819	clpssaeotershing	2273	19.11
220.0	400	840	3005	saectprtoiessndr	2125	20.38
220.0	420	823	3368	epsrrlieeatnstsa	2321	24.022
220.0	440	819	2917	stedrnirgeatstls	2264	19.707
220.0	460	797	4149	splseaiertnrsets	3194	36.88
220.0	480	780	4216	setsntrcaiaeslps	2924	38.015
220.0	500	898	3424	srodeteptsalenib	2604	25.263
220.0	520	791	2982	drpleiasstntored	2668	21.709
220.0	540	787	3185	presoitrsnaedegl	2496	22.512
220.0	560	871	3556	toserlpreaiedstd	2414	25.383
220.0	580	944	4214	spleeiasnrtngset	3022	31.289
230.0	20	791	1161	tnrssaeellvbnxor	800	4.154
230.0	40	885	1928	rgltenaeerisstot	1589	9.049
230.0	60	652	1805	sensrtiperaldnes	2763	11.413
230.0	80	995	1829	sdneeiarrletupse	1739	8.407
230.0	100	744	1862	rnseietsstarllep	1929	11.553
230.0	120	873	1834	rheretasslneaids	1558	8.912
230.0	140	980	2240	lscoearetenshidu	1616	11.788
230.0	160	849	2821	dneretissralopet	2800	20.689
230.0	180	779	2837	spleeiastrntesed	2948	22.223
230.0	200	880	2182	pedisareltcrsees	2068	12.643
230.0	220	760	2700	nsoniretteasslpm	2203	18.927
230.0	240	878	2676	mocspareletidsna	2749	18.313
230.0	260	776	2534	slesiatrgniaresm	2293	16.715
230.0	280	883	2365	rlbueatesterhhos	1448	12.86
230.0	300	836	3460	stihelapiressdts	2297	25.278
230.0	320	792	2468	cremstalenisdret	2655	17.449
230.0	340	859	2499	dtsiherprcaeotst	1988	15.913
230.0	360	873	3141	plmdeaietrnsseta	2902	25.619
230.0	380	993	2750	smitplasatersnid	2324	18.025
230.0	400	936	4018	stesrntreaieplsd	3159	32.36
230.0	420	889	2775	adosirelntacseri	1914	18.318
230.0	440	883	2380	cpsoaelprtiasens	2229	14.655
230.0	460	815	2380	dsiteeslrtlasiab	1738	14.559
230.0	480	896	2476	setadnrseiaesltc	2722	16.47
230.0	500	836	4067	desarntreiaeslps	3316	36.379
230.0	520	848	3514	desrtsleeatnpris	2388	26.034
230.0	540	896	4968	rtnsseaidplrmise	2476	39.624
230.0	560	821	3030	spesaritctaneseg	2589	23.519
230.0	580	708	2328	serglanetitssera	2844	18.626
240.0	20	862	1254	gapeuorsstsdiney	843	4.336
240.0	40	933	1671	stseetagmleriash	1193	6.833
240.0	60	917	1916	stlhaieanrtscese	1884	9.917
240.0	80	855	1735	srsidelmgatirens	1798	8.715
240.0	100	993	2500	palfsenitsrtmaer	1626	14.025
240.0	120	956	2314	cansstieeralrdes	2179	14.345
240.0	140	847	2013	presairttenosgws	1970	11.15
240.0	160	924	2280	hsercepstarrtset	1641	11.963
240.0	180	957	3024	sethrraseietldns	1999	19.999
240.0	200	947	2608	chesoralsteiresd	2142	16.221
240.0	220	962	3028	sledarimetansdeg	2318	19.923
240.0	240	744	2685	tescnsraeitedasr	2003	20.32
240.0	260	868	2991	trstetapsnilgres	2723	22.125
240.0	280	914	2264	sopenirssetatrel	2167	14.474
240.0	300	799	2194	idrssrepetaldnib	2961	14.655
240.0	320	808	2693	destnitesersropa	2084	19.555
240.0	340	801	2202	rmstieaedntresia	2218	16.125
240.0	360	874	2695	tlprtaeisensertu	1722	16.52
240.0	380	983	3134	pstnoaeicrlcdesa	2168	21.606
240.0	400	1011	3271	gndrsiettlaserep	2175	22.394
240.0	420	665	2948	spaleridatenslst	2496	25.784
240.0	440	890	3238	pansliteserttdap	2694	25.662
240.0	460	856	2945	osehprtcieatdnse	2204	21.998
240.0	480	788	3434	stlmeiaedrnsseti	2846	27.308
240.0	500	871	3220	serslatemintreso	2742	25.282
240.0	520	974	2550	sdesieatlrnigets	1907	15.337
240.0	540	784	4457	desprtaloritsnes	2765	38.041
240.0	560	992	2602	direaetsltnaseri	2090	15.719
240.0	580	846	3227	posehtrsecapsrel	2178	22.489
250.0	20	653	978	tsenrndlheabstsi	1073	3.438
250.0	40	882	1661	ealetirtdenarsgr	1446	7.549
250.0	60	794	1264	ositnredeitrpsae	1703	5.204
250.0	80	813	1602	qunndgsieeatrtmls	1181	8.135
250.0	100	835	1854	stabrelrdiaetnsp	1985	10.204
250.0	120	865	1797	srdsetaenitpsals	2355	9.312
250.0	140	984	2212	lsndeiaentrsiset	1865	12.067
250.0	160	1031	1924	besratetnrisecan	1629	9.109
250.0	180	994	2678	hsedetiptraleseb	2346	17.377
250.0	200	851	2108	enamstilaresents	2010	13.713
250.0	220	850	2105	sngleiaedtrtnesa	2379	13.134
250.0	240	963	2890	rlinesadstreuots	1927	17.792
250.0	260	859	2825	rplsseaidrtnates	3026	21.01
250.0	280	760	3652	slisanamitersest	2158	28.071
250.0	300	946	3159	ontesresetiltnap	2296	22.662
250.0	320	909	3816	seponalstiresedc	2912	29.341
250.0	340	937	4164	aespdrlreiaestns	2702	32.571
250.0	360	998	2834	sendlitecarsster	2495	19.402
250.0	380	809	3394	esedtinelartpesg	2589	26.872
250.0	400	851	2748	rsegetnrsiaeepls	2898	19.849
250.0	420	813	2902	pseaiatrdnresegs	2129	20.962
250.0	440	951	4047	setprtlseiaedngr	2772	32.434
250.0	460	993	4178	deetnrtsseacrplh	2277	31.661
250.0	480	940	3168	slepidaseretstin	2212	23.926
250.0	500	1006	3501	silpntaeersddsei	2500	23.447
250.0	520	964	3749	cdmsaeeantrlsias	2116	30.039
250.0	540	777	2526	gntseaiestrpreos	2543	19.803
250.0	560	961	3437	seistrplesaehctd	2152	23.325
250.0	580	840	5099	sltseaiedrtnosed	2628	42.916
260.0	20	808	1239	enahsritatelypzd	1173	4.932
260.0	40	843	1479	ytisretnsteaherd	1324	6.458
260.0	60	987	1788	esreetadsrilapes	1960	8.363
260.0	80	983	1862	srpmeiasdlnepasg	1616	8.542
260.0	100	873	1847	ditereassrlctsef	1644	9.464
260.0	120	1161	2853	esidtrenaetapsli	2283	17.355
260.0	140	912	2409	oiasnrttgesesidn	1704	14.056
260.0	160	911	2459	drtseaientrlgias	2096	14.766
260.0	180	995	2769	tresslatopecrsrh	1893	16.491
260.0	200	883	2296	gtedertcreasslpe	2056	13.461
260.0	220	1000	2723	blnraiestrdtseal	2420	17.157
260.0	240	943	2428	tstnareiegalrspf	1550	14.193
260.0	260	875	2780	rtessetnlarebops	2395	19.96
260.0	280	904	3226	sepslarocitedens	2965	26.489
260.0	300	816	3307	setontrseiaesdlp	2750	26.596
260.0	320	978	4426	destrplreaiegnts	2866	33.497
260.0	340	776	4117	stndeaieplrtsoes	2653	32.227
260.0	360	982	2951	uesrdnteeiapsrls	2682	20.626
260.0	380	989	3212	esenrtidtaerslbs	2075	21.856
260.0	400	1056	3357	merttanssileredl	2494	22.84
260.0	420	1007	3182	dblpeiaertsrseto	2832	21.636
260.0	440	1050	4144	laesstnraieaplcd	2494	31.224
260.0	460	1022	3389	sorsliteeandrges	2715	22.676
260.0	480	720	3919	saisdntlieaesmrs	2694	35.537
260.0	500	912	2989	pslpeiaesnrtites	2551	21.987
260.0	520	974	3397	oplssaieetrnrdes	2734	24.429
260.0	540	875	2573	dtspaetaniregosp	2214	17.86
260.0	560	970	3586	desoplrneaiertsd	2530	27.249
260.0	580	874	3236	strdeaiegntssero	2622	24.971
270.0	20	1058	1547	seglgraentsieire	957	5.121
270.0	40	989	1746	hneridetrasrstep	1280	7.562
270.0	60	917	1493	rlatepesquesrxlie	895	6.018
270.0	80	926	2267	srsnitetnlaseger	1857	13.302
270.0	100	888	1839	desalintseaivrts	1709	12.149
270.0	120	981	2118	hegdrneserilstab	1970	11.739
270.0	140	865	2630	parsseteltndrail	2014	17.855
270.0	160	995	2275	stnsiaencrideste	1853	12.471
270.0	180	878	2086	dpilerasstetenid	2165	12.067
270.0	200	925	3001	hcrsseattlpeiors	2172	18.807
270.0	220	1021	2614	srasenildatemers	2237	15.516
270.0	240	785	3106	mgntaiestlrsseat	2390	24.484
270.0	260	986	2638	eersstaeaingmled	2091	15.609
270.0	280	838	2400	sleratisenamdreg	2551	14.947
270.0	300	686	3037	baselittpenedsrd	2607	24.537
270.0	320	711	1281	queigsplntaeiwsrt	1343	5.459
270.0	340	1052	3347	rstdeiaednlrsegs	2914	22.322
270.0	360	989	2974	tnedetirslasoper	2678	20.515
270.0	380	963	3818	disanertratecols	2069	29.22
270.0	400	1071	3142	eniggterseasrplt	2077	19.573
270.0	420	881	3796	lpsdiaettnresedp	2624	31.389
270.0	440	923	3365	elpssiaentrtdesp	2830	26.961
270.0	460	911	3483	clpriaeotsrcdesu	2201	25.526
270.0	480	981	3109	tidrrseseatnplio	2593	20.522
270.0	500	1023	3575	sispntaeaertdshc	2094	25.174
270.0	520	794	2771	ossdrperelatscis	2436	20.476
270.0	540	1046	4890	alsdtieoetrpsras	2277	39.438
270.0	560	989	4442	snametirraelspld	2465	33.347
270.0	580	888	3208	etserlineradstes	2329	23.236
280.0	20	840	1131	fnerilgssaeiters	1442	3.749
280.0	40	954	1464	ezetsraletiqutnqh	931	5.323
280.0	60	916	1714	dceseramitetrnsh	1579	8.498
280.0	80	841	1625	snadeteltripslas	2081	8.291
280.0	100	1038	2025	esqudoiedtrntseas	1440	9.427
280.0	120	839	2464	gestnaretilaespo	2579	16.22
280.0	140	1008	2110	nadsgirereatdpst	1936	10.848
280.0	160	1038	2619	alspetiesrtnwaes	2076	16.176
280.0	180	1076	2136	esapntreiaespstn	1804	12.14
280.0	200	1011	2653	prstalegstineros	2358	15.62
280.0	220	965	2484	dastlerotineaest	2049	15.271
280.0	240	1054	2920	dlsqueiarrntegesp	2268	18.731
280.0	260	965	2378	quersspetnealdrts	1529	13.78
280.0	280	887	4652	dlpseaiestrndets	2983	41.655
280.0	300	1121	2859	ntrsaietlpnosers	2028	16.423
280.0	320	1027	2668	reiesprtteasswhc	1866	14.537
280.0	340	1019	3596	botslaresendrtis	2603	24.796
280.0	360	914	3092	oiabntlsetepsrad	2408	21.379
280.0	380	969	2818	isepdetrnaresils	2235	19.041
280.0	400	985	3614	pstleiaednrcsets	2742	25.085
280.0	420	974	2592	serotrpteaissdne	2284	15.926
280.0	440	1073	3197	serstalerintvess	2602	21.848
280.0	460	1154	3829	crpdoaeilstnsers	2383	26.993
280.0	480	978	3938	rsgrdenalitepars	3045	30.605
280.0	500	920	2643	srenepitdarsleto	2092	16.722
280.0	520	854	5023	srosetncseaedrgl	2029	37.918
280.0	540	1013	3307	peestlrtsaiorens	2177	23.439
280.0	560	1041	5310	sanspireletadasl	2526	45.282
280.0	580	1102	3659	tsldeaievrtnresa	2428	27.432
290.0	20	998	1360	iesadonprehingst	703	4.233
290.0	40	1072	2045	otsnpremoeiarstr	1332	9.769
290.0	60	1158	2376	pesuratslcrehest	1814	11.584
290.0	80	1040	2242	snediterrasmveli	1786	11.967
290.0	100	954	2053	rsdtnerotalequsid	1662	10.25
290.0	120	1091	2080	idesenatsrihtecs	2062	10.719
290.0	140	1014	2466	sedtparelitrdens	2441	15.061
290.0	160	988	2291	oseenrtseiaespll	2440	14.926
290.0	180	1044	2883	ctrdsaiopetndres	2037	17.831
290.0	200	1056	2636	clpriaesntrdseia	3046	16.368
290.0	220	1039	3046	hlpriaesrnttgsia	1885	19.166
290.0	240	1067	2990	yrsmltareitersns	2202	17.711
290.0	260	1134	2478	resogntreaiesllc	2368	13.434
290.0	280	939	2543	utersrtseiaeslnp	2268	17.705
290.0	300	1018	2788	sretgnrseaiestmd	2477	17.883
290.0	320	1037	3438	anerstiselatdper	2960	25.917
290.0	340	919	2969	dnsaeitesrastlet	2129	21.54
290.0	360	994	2909	dtlteiassrneeteg	2271	20.094
290.0	380	1090	2462	rslpeiaegntraseg	2851	14.743
290.0	400	1007	3147	ostddresenalstip	2863	21.609
290.0	420	1035	3598	tidrserepatsline	2744	28.993
290.0	440	884	3196	dnicetalsresoidr	2590	25.547
290.0	460	1081	2260	quetmrspaerelddis	1332	10.728
290.0	480	1027	4790	sedstinglarepest	2959	36.577
290.0	500	1031	3981	tseputadorelapsr	2050	29.629
290.0	520	986	4426	slpstaieertndseg	2751	34.203
290.0	540	1014	3953	sepstiranaleestd	2683	28.785
290.0	560	1039	3884	sredetnssiatpler	2670	29.354
290.0	580	1053	4124	lpeaaesrrtegsind	2105	30.764
